official_parcel_id,objectid_1,pin14,parcel_quality_status,nbh_name,subdiv_name,zoning_jurisdiction_name,planning_jurisdiction_name,dominant_zoning_code_raw,dominant_zoning_general_normalized,zoning_overlap_count,zoning_jurisdiction_overlap_count,dominant_overlap_pct,second_zoning_jurisdiction_name,second_zoning_code_raw,second_overlap_pct,top_two_overlap_pct_gap,zoning_assignment_confidence,zoning_join_status,municipal_zoning_dominates_county_overlap,has_nearly_equal_overlap_split,tiny_sliver_overlap_count,parcel_area_acres_calc
CFS-PARCEL-0149732962,149732962,46734445370000,review,DEWEESE,,Kannapolis,,R8-CZ,residential,2,2,0.970251,Cabarrus County / Unincorporated,AO,0.0,0.970251,high,multi_jurisdiction_assigned,True,False,1,29.748157
CFS-PARCEL-0149812076,149812076,56224600030000,review,OLD EARNHARDT,,Kannapolis,,C-1,unknown,4,2,0.981666,Kannapolis,GC,0.011371,0.970295,high,multi_jurisdiction_assigned,False,False,2,11.179967
CFS-PARCEL-0149739364,149739364,46820611660000,review,DEWEESE,,Cabarrus County / Unincorporated,,CR,residential,2,2,0.970361,Kannapolis,R8,6e-06,0.970355,high,multi_jurisdiction_assigned,False,False,1,4.176064
CFS-PARCEL-0149754937,149754937,55167593100000,review,BLUME,GRADY HARRIS SR RD,Harrisburg,,CZ-RL,residential,3,2,0.985335,Harrisburg,CZ-RL,0.014851,0.970484,high,multi_jurisdiction_assigned,True,False,1,65.031415
CFS-PARCEL-0149754938,149754938,55167593100000,review,BLUME,GRADY HARRIS SR RD,Harrisburg,,CZ-RL,residential,3,2,0.985335,Harrisburg,CZ-RL,0.014851,0.970484,high,multi_jurisdiction_assigned,True,False,1,65.031415
CFS-PARCEL-0149757935,149757935,55184401060000,review,ROBERTA MILLS,,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Harrisburg,CZ-RM,0.029355,0.970645,high,multi_jurisdiction_assigned,False,False,0,1.005306
CFS-PARCEL-0149827652,149827652,56712436790000,trusted,ST JOHNS CHURCH,JAMES W HONEYCUTT EST,Cabarrus County / Unincorporated,Mt. Pleasant,AO,agricultural,2,2,0.985874,Mt. Pleasant,AG,0.015195,0.970679,high,multi_jurisdiction_assigned,False,False,0,107.925414
CFS-PARCEL-0149742997,149742997,55053963540000,trusted,CABARRUS WOODS,CABARRUS WOODS,Cabarrus County / Unincorporated,,LDR,residential,2,2,0.98535,Harrisburg,CZ-RH,0.01465,0.970699,high,multi_jurisdiction_assigned,False,False,0,0.263927
CFS-PARCEL-0149815856,149815856,56238322480000,trusted,HARBOUR TOWNE,HARBOUR TOWNE,Concord,,RV,residential,2,2,1.0,Kannapolis,R1,0.029296,0.970704,high,multi_jurisdiction_assigned,False,False,0,0.178804
CFS-PARCEL-0149777024,149777024,55550317520000,trusted,FLOWES STORE EAST,GRADY & MARTHA KIKER,Cabarrus County / Unincorporated,,LDR,residential,3,2,0.981809,Midland,SFR,0.011097,0.970712,high,multi_jurisdiction_assigned,False,False,1,82.487068
CFS-PARCEL-0149815255,149815255,56238322420000,trusted,HARBOUR TOWNE,HARBOUR TOWNE,Concord,,RV,residential,2,2,1.0,Kannapolis,R1,0.029216,0.970784,high,multi_jurisdiction_assigned,False,False,0,0.201748
CFS-PARCEL-0149763578,149763578,55289727770000,trusted,CENTRAL HEIGHTS,CENTRAL HEIGHTS,Concord,,RM-1,residential,2,2,0.999999,Cabarrus County / Unincorporated,LDR,0.0292,0.970799,high,multi_jurisdiction_assigned,True,False,0,1.299927
CFS-PARCEL-0149815143,149815143,56238323340000,trusted,HARBOUR TOWNE,HARBOUR TOWNE,Concord,,RV,residential,2,2,1.0,Kannapolis,R1,0.029174,0.970826,high,multi_jurisdiction_assigned,False,False,0,0.176742
CFS-PARCEL-0149738075,149738075,46718693490000,review,POPLAR TENT WEST,,Cabarrus County / Unincorporated,,LDR,residential,4,2,0.97087,Concord,RM-2-CU,1e-05,0.97086,high,multi_jurisdiction_assigned,False,False,3,9.908109
CFS-PARCEL-0149738076,149738076,46718693490000,review,POPLAR TENT WEST,,Cabarrus County / Unincorporated,,LDR,residential,4,2,0.97087,Concord,RM-2-CU,1e-05,0.97086,high,multi_jurisdiction_assigned,False,False,3,9.908109
CFS-PARCEL-0149764269,149764269,55289823030000,trusted,CENTRAL CABARRUS HIGH SCHOOL,BOBBY HATLEY JR & LISA T HATLEY,Cabarrus County / Unincorporated,,LDR,residential,2,2,0.972131,Concord,RM-1,0.001211,0.97092,high,multi_jurisdiction_assigned,False,False,1,1.21132
CFS-PARCEL-0149771339,149771339,55393017090000,trusted,HALLSTEAD,HALLSTEAD PHASE 1 MAP 2,Cabarrus County / Unincorporated,,MDR,residential,2,2,0.970997,Concord,R-CO,5e-06,0.970992,high,multi_jurisdiction_assigned,False,False,1,0.155187
CFS-PARCEL-0149736714,149736714,46809521290000,trusted,AIRPORT,KEYSTONE PROPERTIES & DEVELOPMENT LLC,Concord,,I-1,unknown,2,2,1.0,Cabarrus County / Unincorporated,LDR,0.028953,0.971046,high,multi_jurisdiction_assigned,True,False,0,1.000766
CFS-PARCEL-0149777400,149777400,55349927690000,review,HWY 24 / 27,,Cabarrus County / Unincorporated,,CR,residential,5,2,0.979324,Midland,SFR,0.008203,0.971121,high,multi_jurisdiction_assigned,False,False,4,26.406911
CFS-PARCEL-0149779551,149779551,55762526910000,trusted,MEADOWCREEK VILLAGE,MEADOWCREEK,Locust,,OPS,unknown,2,2,0.985562,Cabarrus County / Unincorporated,AO,0.01444,0.971122,high,multi_jurisdiction_assigned,True,False,0,0.157877
CFS-PARCEL-0149743210,149743210,46729450700000,review,DEWEESE,,Cabarrus County / Unincorporated,,CR,residential,3,2,0.985719,Kannapolis,R18,0.014284,0.971435,high,multi_jurisdiction_assigned,False,False,1,4.354835
CFS-PARCEL-0149785383,149785383,55550668220000,review,FLOWES STORE EAST,,Midland,,AG,agricultural,3,2,0.985632,Cabarrus County / Unincorporated,CR,0.014169,0.971463,high,multi_jurisdiction_assigned,True,False,1,12.316134
CFS-PARCEL-0149822077,149822077,56402962500000,trusted,PLEASANT OAKS,PLEASANT OAKS PHASE 1 MAP 1,Concord,,RM-1,residential,2,2,0.999997,Cabarrus County / Unincorporated,AO,0.028493,0.971504,high,multi_jurisdiction_assigned,True,False,0,0.255628
CFS-PARCEL-0149766273,149766273,55298329450000,trusted,SOUTHERN CHASE,SOUTHERN CHASE,Concord,,RC,unknown,2,2,0.999994,Cabarrus County / Unincorporated,MDR,0.028325,0.971669,high,multi_jurisdiction_assigned,True,False,0,0.212855
CFS-PARCEL-0149744506,149744506,55057514130000,trusted,GRANTHAM,GRANTHAM PH1,Harrisburg,,CZ-RM,residential,2,2,0.999985,Cabarrus County / Unincorporated,CR,0.028311,0.971675,high,multi_jurisdiction_assigned,True,False,0,1.01039
CFS-PARCEL-0149742735,149742735,46934261440000,trusted,JACOBS RIDGE,JACOB'S RIDGE,Kannapolis,,R1,residential,2,2,0.973041,Cabarrus County / Unincorporated,AO,0.00135,0.971691,high,multi_jurisdiction_assigned,True,False,1,2.018225
CFS-PARCEL-0149753755,149753755,55164559280000,trusted,PLANTERS ROW,PLANTERS ROW,Cabarrus County / Unincorporated,,LDR,residential,3,2,0.980223,Cabarrus County / Unincorporated,CR,0.008487,0.971736,high,multi_jurisdiction_assigned,False,False,2,0.742338
CFS-PARCEL-0149820923,149820923,56334511440000,review,CENTERGROVE,5090 PATTERSON RD,Kannapolis,,R8,residential,4,2,0.999999,Cabarrus County / Unincorporated,LDR,0.028228,0.971772,high,multi_jurisdiction_assigned,True,False,2,0.237322
CFS-PARCEL-0149815595,149815595,56238321340000,trusted,HARBOUR TOWNE,HARBOUR TOWNE,Concord,,RV,residential,2,2,1.0,Kannapolis,R1,0.028151,0.971849,high,multi_jurisdiction_assigned,False,False,0,0.230414
CFS-PARCEL-0149814647,149814647,56237379530000,review,OLD PLANK,HARBOUR TOWNE,Concord,,RV,residential,2,2,0.999975,Kannapolis,R1,0.028109,0.971865,high,multi_jurisdiction_assigned,False,False,0,0.619503
CFS-PARCEL-0149814648,149814648,56237379530000,review,OLD PLANK,HARBOUR TOWNE,Concord,,RV,residential,2,2,0.999975,Kannapolis,R1,0.028109,0.971865,high,multi_jurisdiction_assigned,False,False,0,0.619503
CFS-PARCEL-0149768882,149768882,55198185600000,review,FRANK LISKE PARK,PICTURE PARK,Concord,,RM-1,residential,2,2,0.9817,Cabarrus County / Unincorporated,LI,0.009689,0.972011,high,multi_jurisdiction_assigned,True,False,1,0.549458
CFS-PARCEL-0149768883,149768883,55198185600000,review,FRANK LISKE PARK,PICTURE PARK,Concord,,RM-1,residential,2,2,0.9817,Cabarrus County / Unincorporated,LI,0.009689,0.972011,high,multi_jurisdiction_assigned,True,False,1,0.549458
CFS-PARCEL-0149773348,149773348,55438715170000,trusted,MIDLAND COMMERCIAL,BROOKS PROPERTY,Cabarrus County / Unincorporated,,GI,industrial,3,2,0.983528,Midland,SFR,0.011435,0.972093,high,multi_jurisdiction_assigned,False,False,1,38.463329
CFS-PARCEL-0149827339,149827339,56402078360000,trusted,OLD FARM,DENNIS A & AMY A DANIELS,Concord,,RM-1,residential,2,2,0.999998,Cabarrus County / Unincorporated,LDR,0.027876,0.972122,high,multi_jurisdiction_assigned,True,False,0,0.34295
CFS-PARCEL-0149821626,149821626,56402058480000,trusted,OLD FARM,DENNIS A & AMY A DANIELS,Concord,,RM-1,residential,2,2,1.0,Cabarrus County / Unincorporated,LDR,0.027875,0.972125,high,multi_jurisdiction_assigned,True,False,0,0.450198
CFS-PARCEL-0149766780,149766780,55340960990000,review,HWY 24 / 27,,Midland,,C24/27,unknown,3,2,0.987791,Midland,SFR,0.015651,0.972139,high,multi_jurisdiction_assigned,True,False,1,0.724263
CFS-PARCEL-0149756406,149756406,55178046880000,trusted,HEATHERSTONE,LPT INVESTMENTS,Harrisburg,,RM,residential,2,2,0.986124,Cabarrus County / Unincorporated,LDR,0.013876,0.972247,high,multi_jurisdiction_assigned,True,False,0,0.351459
CFS-PARCEL-0149761444,149761444,55264004840000,review,ROBINSON CHURCH RD SOUTH,,Cabarrus County / Unincorporated,,CR,residential,2,2,0.99284,Harrisburg,CZ-RL,0.020487,0.972353,high,multi_jurisdiction_assigned,False,False,0,1.473425
CFS-PARCEL-0149821226,149821226,56335783520000,review,I-85 AT LANE STREET,,Cabarrus County / Unincorporated,,OI,office,2,2,0.999272,Kannapolis,LI-CZ,0.026823,0.972449,high,multi_jurisdiction_assigned,False,False,0,1.995079
CFS-PARCEL-0149745154,149745154,55061185130000,trusted,BROOKDALE VILLAGE TOWNHOMES,BROOKDALE VILLAGE SEC 2,Harrisburg,,PUD,unknown,2,2,0.972458,Cabarrus County / Unincorporated,LDR,0.0,0.972458,high,multi_jurisdiction_assigned,True,False,1,1.099809
CFS-PARCEL-0149779059,149779059,55666428620000,review,REED GOLD MINE,,Cabarrus County / Unincorporated,,AO,agricultural,2,2,0.97856,Locust,OPS,0.006081,0.972479,high,multi_jurisdiction_assigned,False,False,1,5.988808
CFS-PARCEL-0149758407,149758407,55187674840000,trusted,STOUGH ROAD,MOTORSPORTS INDUSTRIAL PK,Concord,,I-1,unknown,2,2,1.0,Cabarrus County / Unincorporated,LI,0.027497,0.972503,high,multi_jurisdiction_assigned,True,False,0,0.741027
CFS-PARCEL-0149734197,149734197,46728499740000,review,DEWEESE,,Cabarrus County / Unincorporated,,CR,residential,3,2,0.986247,Kannapolis,R18-CZ,0.013727,0.97252,high,multi_jurisdiction_assigned,False,False,1,14.90295
CFS-PARCEL-0149744246,149744246,55057781540000,trusted,GRANTHAM,GRANTHAM PH4 MP2,Harrisburg,,CZ-RM,residential,2,2,1.0,Cabarrus County / Unincorporated,CR,0.027459,0.972541,high,multi_jurisdiction_assigned,True,False,0,0.356215
CFS-PARCEL-0149738882,149738882,46816933830000,review,LAKE HOWELL WATERSHED,,Cabarrus County / Unincorporated,,AO,agricultural,3,2,0.986293,Cabarrus County / Unincorporated,OI,0.013708,0.972585,high,multi_jurisdiction_assigned,False,False,1,2.029796
CFS-PARCEL-0149822443,149822443,56403009720000,review,ENGLISH WOODS,,Cabarrus County / Unincorporated,,LDR,residential,2,2,0.972702,Concord,RM-1,0.0,0.972702,high,multi_jurisdiction_assigned,False,False,1,2.207545
CFS-PARCEL-0149754898,149754898,55066059410000,trusted,BRADFORD PARK,BRADFORD PARK,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Harrisburg,CZ-RH,0.027185,0.972815,high,multi_jurisdiction_assigned,False,False,0,0.732457
CFS-PARCEL-0149757193,149757193,55182564660000,trusted,GLENGROVE,GLENGROVE SUBDIVISION PHASE 2 PHASE 3,Concord,,RM-2,residential,2,2,0.999593,Cabarrus County / Unincorporated,LDR,0.026744,0.972849,high,multi_jurisdiction_assigned,True,False,0,0.32978
CFS-PARCEL-0149731647,149731647,46723435330000,trusted,SUMMERS WALK,SUMMERS WALK,Kannapolis,,R4-CZ,residential,2,2,0.981331,Cabarrus County / Unincorporated,CR,0.008347,0.972984,high,multi_jurisdiction_assigned,True,False,1,5.198105
CFS-PARCEL-0149750989,149750989,55089239580000,trusted,YATES MEADOW,YATES MEADOW,Concord,,RM-2-CU,residential,2,2,1.0,Harrisburg,RE,0.026994,0.973006,high,multi_jurisdiction_assigned,False,False,0,0.254223
CFS-PARCEL-0149748265,149748265,46816009490000,trusted,POPLAR TRAILS,POPLAR TRAILS,Cabarrus County / Unincorporated,,LDR,residential,2,2,0.973045,Concord,RV-CD,1e-06,0.973044,high,multi_jurisdiction_assigned,False,False,1,1.203156
CFS-PARCEL-0149754142,149754142,55061061470000,trusted,CABARRUS WOODS,ANNEXATION PLAT OF 2.46 ACRE PARCEL,Harrisburg,,CZ-RL,unknown,2,2,0.973993,Cabarrus County / Unincorporated,LDR,0.00078,0.973213,high,multi_jurisdiction_assigned,True,False,1,2.169295
CFS-PARCEL-0149732980,149732980,46729185080000,review,DEWEESE,,Cabarrus County / Unincorporated,,CR,residential,2,2,1.0,Kannapolis,R8,0.026699,0.973301,high,multi_jurisdiction_assigned,False,False,0,5.297157
CFS-PARCEL-0149772794,149772794,55288647860000,trusted,KISER WOODS,KISER WOODS,Concord,,RM-2,residential,2,2,0.998621,Cabarrus County / Unincorporated,LDR,0.025296,0.973324,high,multi_jurisdiction_assigned,True,False,0,0.290826
CFS-PARCEL-0149783169,149783169,55451396850000,review,FLOWES STORE EAST,,Midland,,SFR,unknown,2,2,0.988698,Cabarrus County / Unincorporated,CR,0.015255,0.973443,high,multi_jurisdiction_assigned,True,False,0,1.930653
CFS-PARCEL-0149776454,149776454,55543111230000,trusted,MIDLAND COMMERCIAL,J A CHANEY HOUSE TRACT,Cabarrus County / Unincorporated,,GI,industrial,5,2,0.98406,Midland,OMP,0.010614,0.973447,high,multi_jurisdiction_assigned,False,False,3,15.830715
CFS-PARCEL-0149766821,149766821,55337703550000,trusted,BETHEL ELEMENTARY SCHOOL,JOYAL PROPERTY,Midland,,SFR,unknown,2,2,0.986732,Cabarrus County / Unincorporated,CR,0.013268,0.973464,high,multi_jurisdiction_assigned,True,False,0,3.207334
CFS-PARCEL-0149755744,149755744,55176054440000,trusted,STALLINGS GLEN,STALLINGS GLEN,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Harrisburg,RM,0.026536,0.973464,high,multi_jurisdiction_assigned,False,False,0,0.531685
CFS-PARCEL-0149820227,149820227,56320165290000,review,BRIDLEWOOD PLACE,,Concord,Concord,RM-1,residential,3,2,0.984755,Concord,RM-1,0.011243,0.973512,high,multi_jurisdiction_assigned,True,False,1,18.564939
CFS-PARCEL-0149820866,149820866,56333464470000,trusted,CENTERGROVE,3130 CAMP JULIA,Kannapolis,,R4,residential,2,2,1.0,Cabarrus County / Unincorporated,LDR,0.026365,0.973635,high,multi_jurisdiction_assigned,True,False,0,0.341477
CFS-PARCEL-0149746555,149746555,55069383920000,trusted,WEATHERSTONE,WEATHERSTONE,Cabarrus County / Unincorporated,,CR,residential,2,2,0.987498,Harrisburg,RM,0.013754,0.973744,high,multi_jurisdiction_assigned,False,False,0,0.814099
CFS-PARCEL-0149753253,149753253,55058600380000,trusted,BELLEGROVE,BELLEGROVE,Harrisburg,,RE,residential,3,2,0.974477,Harrisburg,CZ-RM,0.000427,0.974049,high,multi_jurisdiction_assigned,True,False,2,1.695231
CFS-PARCEL-0149751346,149751346,55089525680000,trusted,COCHRAN FARMS,COCHRAN FARMS,Concord,,RC,unknown,2,2,1.0,Cabarrus County / Unincorporated,MDR,0.02595,0.97405,high,multi_jurisdiction_assigned,True,False,0,0.230929
CFS-PARCEL-0149827329,149827329,56402048480000,trusted,OLD FARM,DENNIS A & AMY A DANIELS,Concord,,RM-1,residential,2,2,1.0,Cabarrus County / Unincorporated,LDR,0.025854,0.974146,high,multi_jurisdiction_assigned,True,False,0,0.500915
CFS-PARCEL-0149767734,149767734,55356035590000,review,FLOWES STORE EAST,,Midland,,SFR,unknown,2,2,0.990164,Cabarrus County / Unincorporated,CR,0.016006,0.974158,high,multi_jurisdiction_assigned,True,False,0,1.444647
CFS-PARCEL-0149736946,149736946,46707219160000,trusted,HADDINGTON VILLAGE MAP2,HIGHLAND CREEK,Concord,,R-CO,residential,2,2,0.999988,Cabarrus County / Unincorporated,LDR,0.025822,0.974166,high,multi_jurisdiction_assigned,True,False,0,0.411061
CFS-PARCEL-0149758119,149758119,55183227190000,trusted,ALLBURN,ALLBURN,Harrisburg,,CZ-RL,residential,2,2,0.987113,Cabarrus County / Unincorporated,LDR,0.012887,0.974227,high,multi_jurisdiction_assigned,True,False,0,0.480066
CFS-PARCEL-0149777116,149777116,55555530750000,trusted,REED GOLD MINE,JACOB STEGALL,Midland,,AG,agricultural,2,2,0.988502,Cabarrus County / Unincorporated,CR,0.014245,0.974257,high,multi_jurisdiction_assigned,True,False,0,11.109216
CFS-PARCEL-0149766168,149766168,55297524080000,trusted,SOUTHERN CHASE,AMHURST PH 2,Concord,,RC-CD,unknown,2,2,1.0,Cabarrus County / Unincorporated,OI,0.025715,0.974285,high,multi_jurisdiction_assigned,True,False,0,0.143547
CFS-PARCEL-0149757914,149757914,55182641790000,review,ROBERTA MILLS,,Cabarrus County / Unincorporated,,MDR,residential,2,2,0.974299,Concord,RM-2,1e-06,0.974298,high,multi_jurisdiction_assigned,False,False,1,0.465292
CFS-PARCEL-0149754065,149754065,55165655590000,trusted,BLUME,BLUME PH2,Harrisburg,,CZ-RL,residential,3,2,0.996873,Cabarrus County / Unincorporated,CR,0.022573,0.9743,high,multi_jurisdiction_assigned,True,False,1,1.022902
CFS-PARCEL-0149776629,149776629,55531698000000,trusted,DEER RUN,DEER RUN,Midland,,SFR,unknown,2,2,0.987212,Cabarrus County / Unincorporated,CR,0.012788,0.974424,high,multi_jurisdiction_assigned,True,False,0,4.159145
CFS-PARCEL-0149814650,149814650,56237387040000,trusted,OLD PLANK,HARBOUR TOWNE,Concord,,RV,residential,2,2,1.0,Kannapolis,R1,0.025569,0.974431,high,multi_jurisdiction_assigned,False,False,0,0.330949
CFS-PARCEL-0149766627,149766627,55299536270000,review,HWY 601 / 49,,Concord,,I-2,unknown,3,2,0.99923,Cabarrus County / Unincorporated,MDR,0.024768,0.974461,high,multi_jurisdiction_assigned,True,False,1,6.748511
CFS-PARCEL-0149771784,149771784,55393150900000,trusted,HALLSTEAD,HALLSTEAD PHASE 1 MAP 2,Concord,,R-CO,residential,2,2,0.999975,Cabarrus County / Unincorporated,MDR,0.025495,0.97448,high,multi_jurisdiction_assigned,True,False,0,0.149277
CFS-PARCEL-0149767443,149767443,55352036890000,review,HWY 24 / 27,,Cabarrus County / Unincorporated,,LI-SU,industrial,4,2,0.987572,Cabarrus County / Unincorporated,CR,0.01297,0.974602,high,multi_jurisdiction_assigned,False,False,2,30.613527
CFS-PARCEL-0149744881,149744881,55057780550000,trusted,GRANTHAM,GRANTHAM PH4 MP2,Harrisburg,,CZ-RM,residential,2,2,0.999945,Cabarrus County / Unincorporated,CR,0.025283,0.974663,high,multi_jurisdiction_assigned,True,False,0,0.356543
CFS-PARCEL-0149822100,149822100,56407053790000,review,LAKE LYNN LODGE,,Concord,,RV-CD,residential,2,2,0.999806,Cabarrus County / Unincorporated,LDR,0.025132,0.974675,high,multi_jurisdiction_assigned,True,False,0,7.336162
CFS-PARCEL-0149744627,149744627,55057782630000,trusted,GRANTHAM,GRANTHAM PH4 MP2,Harrisburg,,CZ-RM,residential,2,2,1.0,Cabarrus County / Unincorporated,CR,0.02531,0.97469,high,multi_jurisdiction_assigned,True,False,0,0.355903
CFS-PARCEL-0149758773,149758773,55195321070000,trusted,SPRING MEADOW,SPRING MEADOW,Concord,,RC-CD,unknown,3,2,0.989216,Cabarrus County / Unincorporated,MDR,0.014493,0.974723,high,multi_jurisdiction_assigned,True,False,1,3.910456
CFS-PARCEL-0149750102,149750102,55087528030000,trusted,MORRIS GLEN,MORRIS GLEN,Concord,,RM-2-CU,residential,2,2,0.994081,Cabarrus County / Unincorporated,MDR,0.01935,0.974731,high,multi_jurisdiction_assigned,True,False,0,0.640263
CFS-PARCEL-0149776716,149776716,55532496750000,review,DOWNTOWN MIDLAND,,Cabarrus County / Unincorporated,,CR,residential,3,2,0.983373,Midland,AG,0.008572,0.974801,high,multi_jurisdiction_assigned,False,False,2,103.623819
CFS-PARCEL-0149744274,149744274,55058518700000,trusted,GRANTHAM,GRANTHAM PH1,Harrisburg,,CZ-RM,residential,2,2,0.974991,Cabarrus County / Unincorporated,CR,0.000161,0.97483,high,multi_jurisdiction_assigned,True,False,1,0.450035
CFS-PARCEL-0149820930,149820930,56336874780000,trusted,I-85 AT LANE STREET,5700 ROYCE ST & 2989 BRANTLEY RD,Kannapolis,,LI-CZ,industrial,10,2,0.983079,Kannapolis,LI-CZ,0.008209,0.97487,high,multi_jurisdiction_assigned,True,False,9,68.846688
CFS-PARCEL-0149795593,149795593,56128244450000,review,SOUTH 29A,WINECOFF/S MAIN,Kannapolis,,GC,commercial,3,2,0.987289,Kannapolis,O-I,0.012344,0.974945,high,multi_jurisdiction_assigned,False,False,1,2.977377
CFS-PARCEL-0149795594,149795594,56128244450000,review,SOUTH 29A,WINECOFF/S MAIN,Kannapolis,,GC,commercial,3,2,0.987289,Kannapolis,O-I,0.012344,0.974945,high,multi_jurisdiction_assigned,False,False,1,2.977377
CFS-PARCEL-0149795595,149795595,56128244450000,review,SOUTH 29A,WINECOFF/S MAIN,Kannapolis,,GC,commercial,3,2,0.987289,Kannapolis,O-I,0.012344,0.974945,high,multi_jurisdiction_assigned,False,False,1,2.977377
CFS-PARCEL-0149734665,149734665,46725926580000,trusted,ADAIR WOODS,ADAIR WOODS BMP,Kannapolis,,R8-CZ,residential,2,2,0.975601,Cabarrus County / Unincorporated,CR,0.000638,0.974963,high,multi_jurisdiction_assigned,True,False,1,4.222093
CFS-PARCEL-0149737468,149737468,46811644290000,trusted,MOSS CREEK AREA 4,NAPA VALLEY @ MOSS CREEK,Concord,,RM-2-CU,residential,2,2,0.999998,Cabarrus County / Unincorporated,OI,0.025023,0.974975,high,multi_jurisdiction_assigned,True,False,0,0.222677
CFS-PARCEL-0149770531,149770531,55385202110000,trusted,POINTE AT ST ANDREWS,THE POINT @ ST ANDREWS PH 3 M1,Concord,,R-CO,residential,2,2,0.98317,Cabarrus County / Unincorporated,LDR,0.008141,0.975028,high,multi_jurisdiction_assigned,True,False,1,0.243514
