permit_id,permit_number,parcel_number,parcel_number_normalized,official_parcel_id,objectid_1,pin14,permit_date,activity_year,permit_code,permit_type,work_type,permit_status,parcel_quality_status,valuation_band,parcel_size_category,zoning_jurisdiction_name,dominant_zoning_code_raw,dominant_zoning_general_normalized,zoning_assignment_confidence,governance_warning_categories,relationship_method,relationship_confidence
4907646,BU2024-03391,56206656280000,56206656280000,CFS-PARCEL-0149804692,149804692,56206656280000,2024-09-23,2024,R,REMODEL,Residential Repair,INSPECTIONS,review,medium,residential_standard,Concord,RC,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
4924704,,56136818230000,56136818230000,CFS-PARCEL-0149799933,149799933,56136818230000,2003-08-01,2003,C,COMMERCIAL NEW CONSTRUCTION,,,review,medium,residential_standard,Kannapolis,CC,commercial,high,['safe_for_dashboard'],exact_pin14,low
4924704,,56136818230000,56136818230000,CFS-PARCEL-0149799934,149799934,56136818230000,2003-08-01,2003,C,COMMERCIAL NEW CONSTRUCTION,,,review,medium,residential_standard,Kannapolis,CC,commercial,high,['safe_for_dashboard'],exact_pin14,low
4926395,BU2024-03326,56717317790000,56717317790000,CFS-PARCEL-0149830040,149830040,56717317790000,2024-09-17,2024,N,NEW CONSTRUCTION,Residential New,INSPECTIONS,review,medium,estate,Cabarrus County / Unincorporated,AO,agricultural,low,"['review_low_confidence', 'review_multi_jurisdiction']",exact_pin14,low
4926395,BU2024-03326,56717317790000,56717317790000,CFS-PARCEL-0149830041,149830041,56717317790000,2024-09-17,2024,N,NEW CONSTRUCTION,Residential New,INSPECTIONS,review,medium,estate,Cabarrus County / Unincorporated,AO,agricultural,low,"['review_low_confidence', 'review_multi_jurisdiction']",exact_pin14,low
4926822,BU2025-00599,56310064220000,56310064220000,CFS-PARCEL-0149819786,149819786,56310064220000,2025-02-28,2025,A,ADDITION RESIDENTIAL,Residential Addition,CLOSED,review,medium,residential_standard,Concord,RM-2,residential,high,['safe_for_dashboard'],exact_pin14,low
4926822,BU2025-00599,56310064220000,56310064220000,CFS-PARCEL-0149819787,149819787,56310064220000,2025-02-28,2025,A,ADDITION RESIDENTIAL,Residential Addition,CLOSED,review,medium,residential_standard,Concord,RM-2,residential,high,['safe_for_dashboard'],exact_pin14,low
4926822,BU2025-00599,56310064220000,56310064220000,CFS-PARCEL-0149819788,149819788,56310064220000,2025-02-28,2025,A,ADDITION RESIDENTIAL,Residential Addition,CLOSED,review,medium,residential_standard,Concord,RM-2,residential,high,['safe_for_dashboard'],exact_pin14,low
4929071,,56233462260000,56233462260000,CFS-PARCEL-0149813924,149813924,56233462260000,2007-01-01,2007,N,NEW CONSTRUCTION,,,review,medium,residential_standard,Kannapolis,R8,residential,high,['safe_for_dashboard'],exact_pin14,low
4929071,,56233462260000,56233462260000,CFS-PARCEL-0149813925,149813925,56233462260000,2007-01-01,2007,N,NEW CONSTRUCTION,,,review,medium,residential_standard,Kannapolis,R8,residential,high,['safe_for_dashboard'],exact_pin14,low
4931408,2018-03117,56228312140000,56228312140000,CFS-PARCEL-0149812120,149812120,56228312140000,2018-10-04,2018,N,NEW CONSTRUCTION,,,review,high,residential_standard,Concord,RM-1,residential,high,['safe_for_dashboard'],exact_pin14,low
4931408,2018-03117,56228312140000,56228312140000,CFS-PARCEL-0149812137,149812137,56228312140000,2018-10-04,2018,N,NEW CONSTRUCTION,,,review,high,residential_standard,Concord,RM-1,residential,high,['safe_for_dashboard'],exact_pin14,low
4931409,2021-01898,56228312140000,56228312140000,CFS-PARCEL-0149812120,149812120,56228312140000,2021-05-18,2021,XF,EXTRA FEATURE,,,review,high,residential_standard,Concord,RM-1,residential,high,['safe_for_dashboard'],exact_pin14,low
4931409,2021-01898,56228312140000,56228312140000,CFS-PARCEL-0149812137,149812137,56228312140000,2021-05-18,2021,XF,EXTRA FEATURE,,,review,high,residential_standard,Concord,RM-1,residential,high,['safe_for_dashboard'],exact_pin14,low
4931410,BU2024-00803,56228312140000,56228312140000,CFS-PARCEL-0149812120,149812120,56228312140000,2024-03-01,2024,XF,EXTRA FEATURE,Residential Accessory Structure,INSPECTIONS,review,high,residential_standard,Concord,RM-1,residential,high,['safe_for_dashboard'],exact_pin14,low
4931410,BU2024-00803,56228312140000,56228312140000,CFS-PARCEL-0149812137,149812137,56228312140000,2024-03-01,2024,XF,EXTRA FEATURE,Residential Accessory Structure,INSPECTIONS,review,high,residential_standard,Concord,RM-1,residential,high,['safe_for_dashboard'],exact_pin14,low
4944518,2011-00102,55299499850000,55299499850000,CFS-PARCEL-0149767502,149767502,55299499850000,2011-01-27,2011,O,OTHER,,,review,medium,estate,Cabarrus County / Unincorporated,MDR,residential,high,['safe_for_dashboard'],exact_pin14,low
4944518,2011-00102,55299499850000,55299499850000,CFS-PARCEL-0149767503,149767503,55299499850000,2011-01-27,2011,O,OTHER,,,review,medium,estate,Cabarrus County / Unincorporated,MDR,residential,high,['safe_for_dashboard'],exact_pin14,low
4944519,,55299499850000,55299499850000,CFS-PARCEL-0149767502,149767502,55299499850000,2005-04-01,2005,O,OTHER,,,review,medium,estate,Cabarrus County / Unincorporated,MDR,residential,high,['safe_for_dashboard'],exact_pin14,low
4944519,,55299499850000,55299499850000,CFS-PARCEL-0149767503,149767503,55299499850000,2005-04-01,2005,O,OTHER,,,review,medium,estate,Cabarrus County / Unincorporated,MDR,residential,high,['safe_for_dashboard'],exact_pin14,low
4946577,2019-00684,56118358800000,56118358800000,CFS-PARCEL-0149792738,149792738,56118358800000,2019-03-11,2019,OB,OUT BUILDING,,,review,medium,residential_standard,Concord,RV,residential,high,['review_sliver_overlap'],exact_pin14,low
4946577,2019-00684,56118358800000,56118358800000,CFS-PARCEL-0149792777,149792777,56118358800000,2019-03-11,2019,OB,OUT BUILDING,,,review,medium,micro,Concord,RV,residential,high,['safe_for_dashboard'],exact_pin14,low
4946578,2018-01744,56118358800000,56118358800000,CFS-PARCEL-0149792738,149792738,56118358800000,2018-05-29,2018,R,REMODEL,,,review,medium,residential_standard,Concord,RV,residential,high,['review_sliver_overlap'],exact_pin14,low
4946578,2018-01744,56118358800000,56118358800000,CFS-PARCEL-0149792777,149792777,56118358800000,2018-05-29,2018,R,REMODEL,,,review,medium,micro,Concord,RV,residential,high,['safe_for_dashboard'],exact_pin14,low
4946579,2016-03293,56118358800000,56118358800000,CFS-PARCEL-0149792738,149792738,56118358800000,2016-11-29,2016,D,DEMOLITION,,,review,medium,residential_standard,Concord,RV,residential,high,['review_sliver_overlap'],exact_pin14,low
4946579,2016-03293,56118358800000,56118358800000,CFS-PARCEL-0149792777,149792777,56118358800000,2016-11-29,2016,D,DEMOLITION,,,review,medium,micro,Concord,RV,residential,high,['safe_for_dashboard'],exact_pin14,low
4948809,,46903099120000,46903099120000,CFS-PARCEL-0149749980,149749980,46903099120000,2011-07-28,2011,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,extreme_large,Concord,I-1,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
4948809,,46903099120000,46903099120000,CFS-PARCEL-0149749981,149749981,46903099120000,2011-07-28,2011,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,extreme_large,Concord,I-1,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
4948810,,46903099120000,46903099120000,CFS-PARCEL-0149749980,149749980,46903099120000,2011-07-28,2011,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,extreme_large,Concord,I-1,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
4948810,,46903099120000,46903099120000,CFS-PARCEL-0149749981,149749981,46903099120000,2011-07-28,2011,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,extreme_large,Concord,I-1,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
4948811,,46903099120000,46903099120000,CFS-PARCEL-0149749980,149749980,46903099120000,2011-07-28,2011,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,extreme_large,Concord,I-1,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
4948811,,46903099120000,46903099120000,CFS-PARCEL-0149749981,149749981,46903099120000,2011-07-28,2011,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,extreme_large,Concord,I-1,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
4948812,2011-01225,46903099120000,46903099120000,CFS-PARCEL-0149749980,149749980,46903099120000,2011-07-28,2011,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,extreme_large,Concord,I-1,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
4948812,2011-01225,46903099120000,46903099120000,CFS-PARCEL-0149749981,149749981,46903099120000,2011-07-28,2011,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,extreme_large,Concord,I-1,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
4950223,BU2024-00469,56013322330000,56013322330000,CFS-PARCEL-0149793033,149793033,56013322330000,2024-02-08,2024,D,DEMOLITION,,,review,medium,residential_standard,Concord,RV,residential,high,['safe_for_dashboard'],exact_pin14,low
4950223,BU2024-00469,56013322330000,56013322330000,CFS-PARCEL-0149793034,149793034,56013322330000,2024-02-08,2024,D,DEMOLITION,,,review,medium,residential_standard,Concord,RV,residential,high,['safe_for_dashboard'],exact_pin14,low
4950224,BU2024-00757,56013322330000,56013322330000,CFS-PARCEL-0149793033,149793033,56013322330000,2024-02-28,2024,N,NEW CONSTRUCTION,Residential New,INSPECTIONS,review,medium,residential_standard,Concord,RV,residential,high,['safe_for_dashboard'],exact_pin14,low
4950224,BU2024-00757,56013322330000,56013322330000,CFS-PARCEL-0149793034,149793034,56013322330000,2024-02-28,2024,N,NEW CONSTRUCTION,Residential New,INSPECTIONS,review,medium,residential_standard,Concord,RV,residential,high,['safe_for_dashboard'],exact_pin14,low
4953789,BU2024-00422,56013302840000,56013302840000,CFS-PARCEL-0149784173,149784173,56013302840000,2024-02-28,2024,N,NEW CONSTRUCTION,Residential New,INSPECTIONS,review,medium,residential_standard,Concord,RV,residential,high,['safe_for_dashboard'],exact_pin14,low
4953789,BU2024-00422,56013302840000,56013302840000,CFS-PARCEL-0149784174,149784174,56013302840000,2024-02-28,2024,N,NEW CONSTRUCTION,Residential New,INSPECTIONS,review,medium,residential_standard,Concord,RV,residential,high,['safe_for_dashboard'],exact_pin14,low
4956380,BU2023-01749,56211946480000,56211946480000,CFS-PARCEL-0149808026,149808026,56211946480000,2023-05-10,2023,O,OTHER,Commercial Sign,ISSUED,review,high,residential_standard,Concord,C-2,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
4956380,BU2023-01749,56211946480000,56211946480000,CFS-PARCEL-0149808027,149808027,56211946480000,2023-05-10,2023,O,OTHER,Commercial Sign,ISSUED,review,high,residential_standard,Concord,C-2,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
4956381,BU2022-04479,56211946480000,56211946480000,CFS-PARCEL-0149808026,149808026,56211946480000,2022-12-21,2022,U,UPFIT,Commercial Upfit,INSPECTIONS,review,high,residential_standard,Concord,C-2,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
4956381,BU2022-04479,56211946480000,56211946480000,CFS-PARCEL-0149808027,149808027,56211946480000,2022-12-21,2022,U,UPFIT,Commercial Upfit,INSPECTIONS,review,high,residential_standard,Concord,C-2,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
4956382,2017-01952,56211946480000,56211946480000,CFS-PARCEL-0149808026,149808026,56211946480000,2017-07-19,2017,O,OTHER,,,review,high,residential_standard,Concord,C-2,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
4956382,2017-01952,56211946480000,56211946480000,CFS-PARCEL-0149808027,149808027,56211946480000,2017-07-19,2017,O,OTHER,,,review,high,residential_standard,Concord,C-2,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
4956383,,56211946480000,56211946480000,CFS-PARCEL-0149808026,149808026,56211946480000,2007-06-01,2007,O,OTHER,,,review,high,residential_standard,Concord,C-2,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
4956383,,56211946480000,56211946480000,CFS-PARCEL-0149808027,149808027,56211946480000,2007-06-01,2007,O,OTHER,,,review,high,residential_standard,Concord,C-2,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
4956384,,56211946480000,56211946480000,CFS-PARCEL-0149808026,149808026,56211946480000,2007-01-01,2007,C,COMMERCIAL NEW CONSTRUCTION,,,review,high,residential_standard,Concord,C-2,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
4956384,,56211946480000,56211946480000,CFS-PARCEL-0149808027,149808027,56211946480000,2007-01-01,2007,C,COMMERCIAL NEW CONSTRUCTION,,,review,high,residential_standard,Concord,C-2,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
4958316,BU2023-03588,46818217130000,46818217130000,CFS-PARCEL-0149739233,149739233,46818217130000,2023-09-25,2023,O,OTHER,Commercial Wall,ISSUED,review,low,residential_standard,Concord,RV-CD,residential,high,['safe_for_dashboard'],exact_pin14,low
4958316,BU2023-03588,46818217130000,46818217130000,CFS-PARCEL-0149739234,149739234,46818217130000,2023-09-25,2023,O,OTHER,Commercial Wall,ISSUED,review,low,residential_standard,Concord,RV-CD,residential,high,['safe_for_dashboard'],exact_pin14,low
4958317,BU2023-03462,46818217130000,46818217130000,CFS-PARCEL-0149739233,149739233,46818217130000,2023-09-14,2023,O,OTHER,Commercial Sign,ISSUED,review,low,residential_standard,Concord,RV-CD,residential,high,['safe_for_dashboard'],exact_pin14,low
4958317,BU2023-03462,46818217130000,46818217130000,CFS-PARCEL-0149739234,149739234,46818217130000,2023-09-14,2023,O,OTHER,Commercial Sign,ISSUED,review,low,residential_standard,Concord,RV-CD,residential,high,['safe_for_dashboard'],exact_pin14,low
4958318,BU2023-03463,46818217130000,46818217130000,CFS-PARCEL-0149739233,149739233,46818217130000,2023-09-14,2023,O,OTHER,Commercial Sign,ISSUED,review,low,residential_standard,Concord,RV-CD,residential,high,['safe_for_dashboard'],exact_pin14,low
4958318,BU2023-03463,46818217130000,46818217130000,CFS-PARCEL-0149739234,149739234,46818217130000,2023-09-14,2023,O,OTHER,Commercial Sign,ISSUED,review,low,residential_standard,Concord,RV-CD,residential,high,['safe_for_dashboard'],exact_pin14,low
4958319,BU2022-04344,46818217130000,46818217130000,CFS-PARCEL-0149739233,149739233,46818217130000,2022-12-12,2022,O,OTHER,Commercial Sign,ISSUED,review,low,residential_standard,Concord,RV-CD,residential,high,['safe_for_dashboard'],exact_pin14,low
4958319,BU2022-04344,46818217130000,46818217130000,CFS-PARCEL-0149739234,149739234,46818217130000,2022-12-12,2022,O,OTHER,Commercial Sign,ISSUED,review,low,residential_standard,Concord,RV-CD,residential,high,['safe_for_dashboard'],exact_pin14,low
4958320,BU2022-04320,46818217130000,46818217130000,CFS-PARCEL-0149739233,149739233,46818217130000,2022-12-09,2022,O,OTHER,Commercial Sign,ISSUED,review,low,residential_standard,Concord,RV-CD,residential,high,['safe_for_dashboard'],exact_pin14,low
4958320,BU2022-04320,46818217130000,46818217130000,CFS-PARCEL-0149739234,149739234,46818217130000,2022-12-09,2022,O,OTHER,Commercial Sign,ISSUED,review,low,residential_standard,Concord,RV-CD,residential,high,['safe_for_dashboard'],exact_pin14,low
4958321,2022-00479,46818217130000,46818217130000,CFS-PARCEL-0149739233,149739233,46818217130000,2022-02-11,2022,O,OTHER,,,review,low,residential_standard,Concord,RV-CD,residential,high,['safe_for_dashboard'],exact_pin14,low
4958321,2022-00479,46818217130000,46818217130000,CFS-PARCEL-0149739234,149739234,46818217130000,2022-02-11,2022,O,OTHER,,,review,low,residential_standard,Concord,RV-CD,residential,high,['safe_for_dashboard'],exact_pin14,low
4958322,,46818217130000,46818217130000,CFS-PARCEL-0149739233,149739233,46818217130000,2021-06-01,2021,D,DEMOLITION,,,review,low,residential_standard,Concord,RV-CD,residential,high,['safe_for_dashboard'],exact_pin14,low
4958322,,46818217130000,46818217130000,CFS-PARCEL-0149739234,149739234,46818217130000,2021-06-01,2021,D,DEMOLITION,,,review,low,residential_standard,Concord,RV-CD,residential,high,['safe_for_dashboard'],exact_pin14,low
4958323,2021-02027,46818217130000,46818217130000,CFS-PARCEL-0149739233,149739233,46818217130000,2021-06-01,2021,D,DEMOLITION,,,review,low,residential_standard,Concord,RV-CD,residential,high,['safe_for_dashboard'],exact_pin14,low
4958323,2021-02027,46818217130000,46818217130000,CFS-PARCEL-0149739234,149739234,46818217130000,2021-06-01,2021,D,DEMOLITION,,,review,low,residential_standard,Concord,RV-CD,residential,high,['safe_for_dashboard'],exact_pin14,low
4966620,2021-02201,56207575630000,56207575630000,CFS-PARCEL-0149805613,149805613,56207575630000,2021-06-24,2021,N,NEW CONSTRUCTION,,,review,medium,residential_standard,Concord,RC,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
4966620,2021-02201,56207575630000,56207575630000,CFS-PARCEL-0149805614,149805614,56207575630000,2021-06-24,2021,N,NEW CONSTRUCTION,,,review,medium,residential_standard,Concord,RC,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
4976609,,56316534030000,56316534030000,CFS-PARCEL-0149820133,149820133,56316534030000,2003-10-01,2003,N,NEW CONSTRUCTION,,,review,medium,estate,Concord,RM-1,residential,high,['safe_for_dashboard'],exact_pin14,low
4976609,,56316534030000,56316534030000,CFS-PARCEL-0149820134,149820134,56316534030000,2003-10-01,2003,N,NEW CONSTRUCTION,,,review,medium,estate,Concord,RM-1,residential,high,['safe_for_dashboard'],exact_pin14,low
4978947,BU2023-01647,56113172400000,56113172400000,CFS-PARCEL-0149791043,149791043,56113172400000,2023-06-05,2023,N,NEW CONSTRUCTION,Residential New,ISSUED,review,medium,residential_standard,Concord,RM-2,residential,high,['safe_for_dashboard'],exact_pin14,low
