official_parcel_id,objectid_1,pin14,planning_jurisdiction_name,planning_boundary_type,boundary_name,jurisdiction_overlap_count,dominant_jurisdiction_overlap_pct,total_jurisdiction_overlap_pct,jurisdiction_assignment_confidence,has_multiple_jurisdictions,jurisdiction_join_status,parcel_quality_status,nbh_name,subdiv_name,parcel_area_acres_calc
CFS-PARCEL-0149727532,149727532,45979524610000,Harrisburg,etj,Town of Harrisburg,1,0.011454,0.011454,low,False,single_boundary_low_confidence,trusted,BENTLEY HILLS,ELDORADO HILLS,0.513111
CFS-PARCEL-0149826245,149826245,56609669480000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.011533,0.011533,low,False,single_boundary_low_confidence,trusted,MT PLEASANT COMMERCIAL,ROBERT E. LEE ALLMAN PROPOSED STRIP MALL,2.238127
CFS-PARCEL-0149755293,149755293,55170468020000,Harrisburg,etj,Town of Harrisburg,1,0.011581,0.011581,low,False,single_boundary_low_confidence,review,HARRISBURG,,25.583641
CFS-PARCEL-0149810093,149810093,56219682160000,Concord,etj,City of Concord,1,0.011607,0.011607,low,False,single_boundary_low_confidence,trusted,OVERBROOK,BURRAGE ROAD 5.364 AC,0.956789
CFS-PARCEL-0149788597,149788597,55794883750000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.011635,0.011635,low,False,single_boundary_low_confidence,trusted,OLDENBURG,OLDENBURG,0.766177
CFS-PARCEL-0149755658,149755658,55071915030000,Harrisburg,etj,Town of Harrisburg,1,0.011681,0.011681,low,False,single_boundary_low_confidence,trusted,TIMBER FOREST,TIMBER FOREST,0.49817
CFS-PARCEL-0149747917,149747917,55073082260000,Harrisburg,etj,Town of Harrisburg,1,0.011941,0.011941,low,False,single_boundary_low_confidence,trusted,FENTON-DELL,CAMELOT,0.98654
CFS-PARCEL-0149746961,149746961,55071915940000,Harrisburg,etj,Town of Harrisburg,1,0.011952,0.011952,low,False,single_boundary_low_confidence,trusted,TIMBER FOREST,TIMBER FOREST,0.473712
CFS-PARCEL-0149744781,149744781,55060917350000,Harrisburg,etj,Town of Harrisburg,1,0.01208,0.01208,low,False,single_boundary_low_confidence,trusted,COVENTRY,COVENTRY,0.343732
CFS-PARCEL-0149827652,149827652,56712436790000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.012118,0.012118,low,False,single_boundary_low_confidence,trusted,ST JOHNS CHURCH,JAMES W HONEYCUTT EST,107.925414
CFS-PARCEL-0149755661,149755661,55071935020000,Harrisburg,etj,Town of Harrisburg,1,0.012203,0.012203,low,False,single_boundary_low_confidence,trusted,TIMBER FOREST,TIMBER FOREST,0.46921
CFS-PARCEL-0149749414,149749414,55079006600000,Harrisburg,etj,Town of Harrisburg,1,0.012246,0.012246,low,False,single_boundary_low_confidence,trusted,BRIDGE POINTE,BRIDGE POINTE PH I MAP 1,0.352921
CFS-PARCEL-0149749274,149749274,55079005120000,Harrisburg,etj,Town of Harrisburg,1,0.012435,0.012435,low,False,single_boundary_low_confidence,trusted,BRIDGE POINTE,BRIDGE POINTE PH I MAP 1,0.357344
CFS-PARCEL-0149749141,149749141,55079016160000,Harrisburg,etj,Town of Harrisburg,1,0.012689,0.012689,low,False,single_boundary_low_confidence,trusted,BRIDGE POINTE,BRIDGE POINTE PH I MAP 1,0.37072
CFS-PARCEL-0149749303,149749303,55079017730000,Harrisburg,etj,Town of Harrisburg,1,0.012769,0.012769,low,False,single_boundary_low_confidence,trusted,BRIDGE POINTE,BRIDGE POINTE PH I MAP 1,0.377432
CFS-PARCEL-0149720478,149720478,143D025,Kannapolis,etj,City of Kannapolis,1,0.012878,0.012878,low,False,single_boundary_low_confidence,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,0.188234
CFS-PARCEL-0149749032,149749032,55078094550000,Harrisburg,etj,Town of Harrisburg,1,0.012996,0.012996,low,False,single_boundary_low_confidence,trusted,BRIDGE POINTE,BRIDGE POINTE PH I MAP 1,0.36711
CFS-PARCEL-0149824873,149824873,56604166310000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.013127,0.013127,low,False,single_boundary_low_confidence,trusted,BIRKDALE,BIRKDALE,1.250774
CFS-PARCEL-0149754770,149754770,55173444080000,Harrisburg,etj,Town of Harrisburg,1,0.013314,0.013314,low,False,single_boundary_low_confidence,trusted,HARMONY,HARMONY PH2,0.443087
CFS-PARCEL-0149826404,149826404,56702050740000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.013355,0.013355,low,False,single_boundary_low_confidence,trusted,OLDENBURG,OLDENBURG,1.127338
CFS-PARCEL-0149754779,149754779,55172467540000,Harrisburg,etj,Town of Harrisburg,1,0.013537,0.013537,low,False,single_boundary_low_confidence,trusted,HARMONY,HARMONY PH2,0.344438
CFS-PARCEL-0149762188,149762188,55172477210000,Harrisburg,etj,Town of Harrisburg,1,0.01356,0.01356,low,False,single_boundary_low_confidence,trusted,HARMONY,HARMONY PH2,0.344447
CFS-PARCEL-0149755531,149755531,55172486530000,Harrisburg,etj,Town of Harrisburg,1,0.013561,0.013561,low,False,single_boundary_low_confidence,trusted,HARMONY,HARMONY PH2,0.344433
CFS-PARCEL-0149755612,149755612,55172476870000,Harrisburg,etj,Town of Harrisburg,1,0.013564,0.013564,low,False,single_boundary_low_confidence,trusted,HARMONY,HARMONY PH2,0.344444
CFS-PARCEL-0149756761,149756761,55077380600000,Harrisburg,etj,Town of Harrisburg,1,0.01361,0.01361,low,False,single_boundary_low_confidence,trusted,HARRISBURG SOUTH,MIKE RUTKOWSKI PROPERTY,3.600118
CFS-PARCEL-0149818909,149818909,56307551940000,Concord,etj,City of Concord,1,0.013785,0.013785,low,False,single_boundary_low_confidence,trusted,BRAMBLE WOODS,BRAMBLEWOODS,0.472451
CFS-PARCEL-0149755613,149755613,55172495190000,Harrisburg,etj,Town of Harrisburg,1,0.01409,0.01409,low,False,single_boundary_low_confidence,trusted,HARMONY,HARMONY PH2,0.350921
CFS-PARCEL-0149755183,149755183,55173434180000,Harrisburg,etj,Town of Harrisburg,1,0.014117,0.014117,low,False,single_boundary_low_confidence,trusted,HARMONY,HARMONY PH2,0.38391
CFS-PARCEL-0149780685,149780685,55794875920000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.014125,0.014125,low,False,single_boundary_low_confidence,trusted,OLDENBURG,OLDENBURG,0.677348
CFS-PARCEL-0149781047,149781047,55794892050000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.01416,0.01416,low,False,single_boundary_low_confidence,trusted,OLDENBURG,OLDENBURG,0.761544
CFS-PARCEL-0149749742,149749742,55084061310000,Harrisburg,etj,Town of Harrisburg,1,0.014214,0.014214,low,False,single_boundary_low_confidence,trusted,ROCKY RIVER CROSSING,ROCKY RIVER CROSSING,0.299403
CFS-PARCEL-0149754730,149754730,55173424280000,Harrisburg,etj,Town of Harrisburg,1,0.0144,0.0144,low,False,single_boundary_low_confidence,trusted,HARMONY,HARMONY PH2,0.383911
CFS-PARCEL-0149749142,149749142,55079028310000,Harrisburg,etj,Town of Harrisburg,1,0.01443,0.01443,low,False,single_boundary_low_confidence,trusted,BRIDGE POINTE,BRIDGE POINTE PH I MAP 1,0.446647
CFS-PARCEL-0149744782,149744782,55060919670000,Harrisburg,etj,Town of Harrisburg,1,0.014446,0.014446,low,False,single_boundary_low_confidence,trusted,FRANCES HAVEN,FRANCES HAVEN PH 1  M4,0.354189
CFS-PARCEL-0149754802,149754802,55170680020000,Harrisburg,etj,Town of Harrisburg,1,0.014648,0.014648,low,False,single_boundary_low_confidence,trusted,HARRISBURG,SADDLE CREEK PH 2,7.248181
CFS-PARCEL-0149748558,149748558,55075233050000,Harrisburg,etj,Town of Harrisburg,1,0.014843,0.014843,low,False,single_boundary_low_confidence,trusted,WINDSOR FOREST,WINDSOR FOREST,0.358769
CFS-PARCEL-0149745292,149745292,55064990280000,Harrisburg,etj,Town of Harrisburg,1,0.014855,0.014855,low,False,single_boundary_low_confidence,trusted,FENTON-DELL,FENTON-DELL,3.434122
CFS-PARCEL-0149746082,149746082,55064951960000,Harrisburg,etj,Town of Harrisburg,1,0.015039,0.015039,low,False,single_boundary_low_confidence,trusted,FENTON-DELL,FENTON-DELL,0.994534
CFS-PARCEL-0149748699,149748699,55076376390000,Harrisburg,etj,Town of Harrisburg,1,0.01514,0.01514,low,False,single_boundary_low_confidence,review,HARRISBURG SOUTH,,2.116259
CFS-PARCEL-0149810856,149810856,56219856730000,Concord,etj,City of Concord,1,0.015256,0.015256,low,False,single_boundary_low_confidence,review,OVERBROOK,,1.434403
CFS-PARCEL-0149727033,149727033,45978257840000,Harrisburg,etj,Town of Harrisburg,1,0.015563,0.015563,low,False,single_boundary_low_confidence,trusted,HARRISBURG,ABERNETHY FAMILY HOLDINGS LLC,6.982377
CFS-PARCEL-0149827825,149827825,56714431280000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.015706,0.015706,low,False,single_boundary_low_confidence,review,MT PLEASANT OUTSIDE,,42.450796
CFS-PARCEL-0149725186,149725186,158B055,Kannapolis,etj,City of Kannapolis,1,0.01574,0.01574,low,False,single_boundary_low_confidence,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,8.187181
CFS-PARCEL-0149755460,149755460,55173414490000,Harrisburg,etj,Town of Harrisburg,1,0.015773,0.015773,low,False,single_boundary_low_confidence,trusted,HARMONY,HARMONY PH2,0.383912
CFS-PARCEL-0149747594,149747594,55071991200000,Harrisburg,etj,Town of Harrisburg,1,0.015892,0.015892,low,False,single_boundary_low_confidence,trusted,TIMBER FOREST,TIMBER FOREST,0.735255
CFS-PARCEL-0149755114,149755114,55171734470000,Harrisburg,etj,Town of Harrisburg,1,0.016185,0.016185,low,False,single_boundary_low_confidence,trusted,HARRISBURG,TR2 HERITAGE COMMONS REVISED,0.460486
CFS-PARCEL-0149758093,149758093,55183112280000,Harrisburg,etj,Town of Harrisburg,1,0.016337,0.016337,low,False,single_boundary_low_confidence,trusted,ALLBURN,ALLBURN,0.441042
CFS-PARCEL-0149756437,149756437,55180312630000,Harrisburg,etj,Town of Harrisburg,1,0.01638,0.01638,low,False,single_boundary_low_confidence,trusted,YATES MEADOW,YATES MEADOW,0.302635
CFS-PARCEL-0149756180,149756180,55174211970000,Harrisburg,etj,Town of Harrisburg,1,0.016693,0.016693,low,False,single_boundary_low_confidence,trusted,FLOWERS FARM,FLOWERS FARM,0.449871
CFS-PARCEL-0149828848,149828848,56701733170000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.016712,0.016712,low,False,single_boundary_low_confidence,review,MT PLEASANT COMMERCIAL,,1.60551
CFS-PARCEL-0149828238,149828238,56604183410000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.017079,0.017079,low,False,single_boundary_low_confidence,trusted,BIRKDALE,BIRKDALE,1.176085
CFS-PARCEL-0149746636,149746636,55064930690000,Harrisburg,etj,Town of Harrisburg,1,0.017299,0.017299,low,False,single_boundary_low_confidence,trusted,FENTON-DELL,FENTON- DELL,1.294673
CFS-PARCEL-0149772367,149772367,55395315560000,Concord,etj,City of Concord,1,0.017396,0.017396,low,False,single_boundary_low_confidence,review,CENTRAL CABARRUS HIGH SCHOOL,,0.234434
CFS-PARCEL-0149755569,149755569,55173405620000,Harrisburg,etj,Town of Harrisburg,1,0.0174,0.0174,low,False,single_boundary_low_confidence,trusted,HARMONY,HARMONY PH2,0.383918
CFS-PARCEL-0149754696,149754696,55172495850000,Harrisburg,etj,Town of Harrisburg,1,0.017522,0.017522,low,False,single_boundary_low_confidence,trusted,HARMONY,HARMONY PH2,0.383924
CFS-PARCEL-0149827575,149827575,56709168870000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.017595,0.017595,low,False,single_boundary_low_confidence,review,HAHN SCOTT RD,,3.417352
CFS-PARCEL-0149747587,149747587,55070925830000,Harrisburg,etj,Town of Harrisburg,1,0.017693,0.017693,low,False,single_boundary_low_confidence,trusted,TIMBER FOREST,TIMBER FOREST,0.631063
CFS-PARCEL-0149825206,149825206,56604712900000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.018171,0.018171,low,False,single_boundary_low_confidence,review,MT PLEASANT HIGH SCHOOL,,1.896142
CFS-PARCEL-0149812005,149812005,56228826980000,Concord,etj,City of Concord,1,0.018289,0.018289,low,False,single_boundary_low_confidence,trusted,NORTHLIGHT,DICKENS PLACE EXTENSION,13.413929
CFS-PARCEL-0149781112,149781112,55794884440000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.018869,0.018869,low,False,single_boundary_low_confidence,trusted,OLDENBURG,OLDENBURG,0.759872
CFS-PARCEL-0149748698,149748698,55076141280000,Harrisburg,etj,Town of Harrisburg,1,0.019016,0.019016,low,False,single_boundary_low_confidence,trusted,HARRISBURG SOUTH,BETTY BARBEE LEE PROPERTY,0.97073
CFS-PARCEL-0149759042,149759042,55089269590000,Harrisburg,etj,Town of Harrisburg,1,0.019414,0.019414,low,False,single_boundary_low_confidence,trusted,YATES MEADOW,YATES MEADOW SUBDIVISION PHASE II MAP III,0.216073
CFS-PARCEL-0149827607,149827607,56710366540000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.019444,0.019444,low,False,single_boundary_low_confidence,review,ST JOHNS CHURCH,,1.01206
CFS-PARCEL-0149756176,149756176,55174168650000,Harrisburg,etj,Town of Harrisburg,1,0.019533,0.019533,low,False,single_boundary_low_confidence,trusted,FLOWERS FARM,FLOWERS FARM,0.51542
CFS-PARCEL-0149826059,149826059,56605041790000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.019947,0.019947,low,False,single_boundary_low_confidence,trusted,BIRKDALE,BIRKDALE,1.807891
CFS-PARCEL-0149755113,149755113,55171734030000,Harrisburg,etj,Town of Harrisburg,1,0.020197,0.020197,low,False,single_boundary_low_confidence,trusted,HARRISBURG,TR2 HERITAGE COMMONS REVISED,0.111403
CFS-PARCEL-0149780697,149780697,55795718420000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.020507,0.020507,low,False,single_boundary_low_confidence,trusted,OLDENBURG,OLDENBURG,1.896197
CFS-PARCEL-0149748343,149748343,55078175190000,Harrisburg,etj,Town of Harrisburg,1,0.020546,0.020546,low,False,single_boundary_low_confidence,trusted,BRIDGE POINTE,BRIDGE POINTE PHASE 4 MAP 1,3.370292
CFS-PARCEL-0149827265,149827265,56704401870000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.02062,0.02062,low,False,single_boundary_low_confidence,trusted,MT PLEASANT OUTSIDE,WILLIAM E & VIRGINIA E FOIL,28.16478
CFS-PARCEL-0149824444,149824444,56603699050000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.021209,0.021209,low,False,single_boundary_low_confidence,review,MT PLEASANT HIGH SCHOOL,,3.059662
CFS-PARCEL-0149720618,149720618,140 212,Kannapolis,etj,City of Kannapolis,1,0.021387,0.021387,low,False,single_boundary_low_confidence,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,0.996368
CFS-PARCEL-0149750738,149750738,55084051970000,Harrisburg,etj,Town of Harrisburg,1,0.021647,0.021647,low,False,single_boundary_low_confidence,trusted,ROCKY RIVER CROSSING,ROCKY RIVER CROSSING,0.290195
CFS-PARCEL-0149827603,149827603,56708652090000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.022357,0.022357,low,False,single_boundary_low_confidence,review,LENTZ HARNESS SHOP RD,,16.230073
CFS-PARCEL-0149747157,149747157,55070945330000,Harrisburg,etj,Town of Harrisburg,1,0.022418,0.022418,low,False,single_boundary_low_confidence,trusted,TIMBER FOREST,TIMBER FOREST,0.393073
CFS-PARCEL-0149822430,149822430,56401572270000,Concord,etj,City of Concord,1,0.022729,0.022729,low,False,single_boundary_low_confidence,review,LAKE LYNN LODGE,,20.089548
CFS-PARCEL-0149722756,149722756,144A02204,Kannapolis,etj,City of Kannapolis,1,0.022943,0.022943,low,False,single_boundary_low_confidence,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,0.517033
CFS-PARCEL-0149820268,149820268,56320754700000,Concord,etj,City of Concord,1,0.023859,0.023859,low,False,single_boundary_low_confidence,review,CENTERGROVE,,6.59213
CFS-PARCEL-0149745342,149745342,55064924200000,Harrisburg,etj,Town of Harrisburg,1,0.024244,0.024244,low,False,single_boundary_low_confidence,trusted,FENTON-DELL,FENTON- DELL,1.008009
CFS-PARCEL-0149725117,149725117,158 055,Kannapolis,etj,City of Kannapolis,1,0.024346,0.024346,low,False,single_boundary_low_confidence,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,2.255756
CFS-PARCEL-0149825792,149825792,56701865110000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.025128,0.025128,low,False,single_boundary_low_confidence,trusted,NORTH WOOD SUBDIVISION,NORTH WOOD,0.56404
CFS-PARCEL-0149819268,149819268,56315037970000,Concord,etj,City of Concord,1,0.025789,0.025789,low,False,single_boundary_low_confidence,review,BRANCHVIEW COMMERCIAL,,19.837764
CFS-PARCEL-0149721357,149721357,143D034,Kannapolis,etj,City of Kannapolis,1,0.025878,0.025878,low,False,single_boundary_low_confidence,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,0.318077
CFS-PARCEL-0149827290,149827290,56400559180000,Concord,etj,City of Concord,1,0.026095,0.026095,low,False,single_boundary_low_confidence,review,LAKE LYNN LODGE,,0.965492
CFS-PARCEL-0149824884,149824884,56604905920000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.026966,0.026966,low,False,single_boundary_low_confidence,review,MT PLEASANT HIGH SCHOOL,,89.59752
CFS-PARCEL-0149828325,149828325,56617145370000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.027329,0.027329,low,False,single_boundary_low_confidence,trusted,ST JOHNS CHURCH,REVISED JOHN & SARA ESTEP,2.423494
CFS-PARCEL-0149757653,149757653,55184177410000,Harrisburg,etj,Town of Harrisburg,1,0.027882,0.027882,low,False,single_boundary_low_confidence,review,STOUGH ROAD,NO SUBDIVISION,70.152948
CFS-PARCEL-0149826590,149826590,56702011610000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.028389,0.028389,low,False,single_boundary_low_confidence,trusted,OLDENBURG,OLDENBURG,0.885597
CFS-PARCEL-0149750991,149750991,55089285840000,Harrisburg,etj,Town of Harrisburg,1,0.028537,0.028537,low,False,single_boundary_low_confidence,trusted,YATES MEADOW,YATES MEADOW SUBDIVISION PHASE V,0.291113
CFS-PARCEL-0149750699,149750699,55080092370000,Harrisburg,etj,Town of Harrisburg,1,0.028843,0.028843,low,False,single_boundary_low_confidence,trusted,TIMBER FOREST,TIMBER FOREST,0.561936
CFS-PARCEL-0149821810,149821810,56401535150000,Concord,etj,City of Concord,1,0.02896,0.02896,low,False,single_boundary_low_confidence,review,LAKE LYNN LODGE,,4.957544
CFS-PARCEL-0149820250,149820250,56320850930000,Concord,etj,City of Concord,1,0.029162,0.029162,low,False,single_boundary_low_confidence,review,CENTERGROVE,,8.852521
CFS-PARCEL-0149721093,149721093,143 0840000002,Kannapolis,etj,City of Kannapolis,1,0.02926,0.02926,low,False,single_boundary_low_confidence,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,7.388672
CFS-PARCEL-0149727296,149727296,45978613490000,Harrisburg,etj,Town of Harrisburg,1,0.029277,0.029277,low,False,single_boundary_low_confidence,trusted,FOUNDERS RESERVE,FOUNDERS RESERVE PH 1,0.510408
CFS-PARCEL-0149826326,149826326,56616067980000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.030406,0.030406,low,False,single_boundary_low_confidence,review,ST JOHNS CHURCH,NO SUBDIVISION,27.131895
CFS-PARCEL-0149747063,149747063,55072349300000,Harrisburg,etj,Town of Harrisburg,1,0.030779,0.030779,low,False,single_boundary_low_confidence,trusted,HARRISBURG,HARRISBURG 49/GRANITE LLC,29.080189
CFS-PARCEL-0149750773,149750773,55089370300000,Harrisburg,etj,Town of Harrisburg,1,0.031152,0.031152,low,False,single_boundary_low_confidence,trusted,YATES MEADOW,YATES MEADOW SUBDIVISION PHASE II MAP III,0.227696
CFS-PARCEL-0149749673,149749673,55084053460000,Harrisburg,etj,Town of Harrisburg,1,0.031471,0.031471,low,False,single_boundary_low_confidence,trusted,ROCKY RIVER CROSSING,ROCKY RIVER CROSSING,0.419686
CFS-PARCEL-0149747548,149747548,55070597590000,Harrisburg,etj,Town of Harrisburg,1,0.032065,0.032065,low,False,single_boundary_low_confidence,trusted,VALHALLA,VALHALLA,0.639376
CFS-PARCEL-0149755630,149755630,55174221720000,Harrisburg,etj,Town of Harrisburg,1,0.034139,0.034139,low,False,single_boundary_low_confidence,trusted,FLOWERS FARM,FLOWERS FARM,0.493918
CFS-PARCEL-0149745341,149745341,55064922530000,Harrisburg,etj,Town of Harrisburg,1,0.034174,0.034174,low,False,single_boundary_low_confidence,trusted,FENTON-DELL,FENTON- DELL,0.49126
CFS-PARCEL-0149824448,149824448,56604346050000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.035988,0.035988,low,False,single_boundary_low_confidence,trusted,MT PLEASANT HIGH SCHOOL,LONG FARM LANE/NC HWY 49,5.073886
CFS-PARCEL-0149827018,149827018,56703811540000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.036232,0.036232,low,False,single_boundary_low_confidence,trusted,HILLTOP ACRES,THE LAGOON TRACT,7.309555
CFS-PARCEL-0149810430,149810430,56219830960000,Concord,etj,City of Concord,1,0.037301,0.037301,low,False,single_boundary_low_confidence,review,OVERBROOK,,1.175754
CFS-PARCEL-0149820003,149820003,56313326810000,Concord,etj,City of Concord,1,0.037539,0.037539,low,False,single_boundary_low_confidence,review,OVERBROOK,,0.942616
CFS-PARCEL-0149756044,149756044,55174159410000,Harrisburg,etj,Town of Harrisburg,1,0.037851,0.037851,low,False,single_boundary_low_confidence,trusted,FLOWERS FARM,FLOWERS FARM,0.490601
CFS-PARCEL-0149826486,149826486,56702100030000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.038433,0.038433,low,False,single_boundary_low_confidence,review,MT PLEASANT SOUTH,,2.525403
CFS-PARCEL-0149746204,149746204,55068923650000,Harrisburg,etj,Town of Harrisburg,1,0.038854,0.038854,low,False,single_boundary_low_confidence,trusted,CHURCHILL FARMS,CHURCHILL FARMS,0.480327
CFS-PARCEL-0149756940,149756940,55181312220000,Harrisburg,etj,Town of Harrisburg,1,0.039622,0.039622,low,False,single_boundary_low_confidence,trusted,ROBERTA MEADOWS,ROBERTA MEADOWS,0.239236
CFS-PARCEL-0149765267,149765267,55174230560000,Harrisburg,etj,Town of Harrisburg,1,0.039959,0.039959,low,False,single_boundary_low_confidence,trusted,FLOWERS FARM,FLOWERS FARM,0.478724
CFS-PARCEL-0149818908,149818908,56307541430000,Concord,etj,City of Concord,1,0.040757,0.040757,low,False,single_boundary_low_confidence,trusted,BRAMBLE WOODS,BRAMBLEWOODS,0.498675
CFS-PARCEL-0149750744,149750744,55089285150000,Harrisburg,etj,Town of Harrisburg,1,0.043552,0.043552,low,False,single_boundary_low_confidence,trusted,YATES MEADOW,YATES MEADOW SUBDIVISION PHASE V,0.313733
CFS-PARCEL-0149781076,149781076,55795705640000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.043749,0.043749,low,False,single_boundary_low_confidence,trusted,OLDENBURG,OLDENBURG,0.567126
CFS-PARCEL-0149750953,149750953,55089289280000,Harrisburg,etj,Town of Harrisburg,1,0.044092,0.044092,low,False,single_boundary_low_confidence,trusted,YATES MEADOW,YATES MEADOW SUBDIVISION PHASE II MAP III,0.239869
CFS-PARCEL-0149755952,149755952,55180372070000,Harrisburg,etj,Town of Harrisburg,1,0.04415,0.04415,low,False,single_boundary_low_confidence,trusted,ROBERTA MEADOWS,ROBERTA MEADOWS,0.30842
CFS-PARCEL-0149756238,149756238,55180311040000,Harrisburg,etj,Town of Harrisburg,1,0.044636,0.044636,low,False,single_boundary_low_confidence,trusted,YATES MEADOW,YATES MEADOW SUBDIVISION PHASE II MAP III,0.287557
CFS-PARCEL-0149751298,149751298,55089207630000,Harrisburg,etj,Town of Harrisburg,1,0.044921,0.044921,low,False,single_boundary_low_confidence,trusted,YATES MEADOW,YATES MEADOW SUBDIVISION PHASE V,0.227442
CFS-PARCEL-0149780188,149780188,55695960510000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.047643,0.047643,low,False,single_boundary_low_confidence,trusted,MT PLEASANT HIGH SCHOOL,BRANHAM PROPERTY,40.835337
CFS-PARCEL-0149810853,149810853,56219664850000,Concord,etj,City of Concord,1,0.048433,0.048433,low,False,single_boundary_low_confidence,trusted,OVERBROOK,BURRAGE ROAD 5.364 AC,0.631529
CFS-PARCEL-0149747359,149747359,55073926550000,Harrisburg,etj,Town of Harrisburg,1,0.051448,0.051448,low,False,single_boundary_low_confidence,trusted,HARRISBURG PARK,DOUG SLOOP,0.907399
CFS-PARCEL-0149781075,149781075,55795704200000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.052023,0.052023,low,False,single_boundary_low_confidence,trusted,OLDENBURG,OLDENBURG,0.589458
CFS-PARCEL-0149751025,149751025,55089078810000,Harrisburg,etj,Town of Harrisburg,1,0.053888,0.053888,low,False,single_boundary_low_confidence,trusted,HARRISBURG ESTATES,HARRISBURG ESTATES,0.758673
CFS-PARCEL-0149751313,149751313,55089390100000,Harrisburg,etj,Town of Harrisburg,1,0.05466,0.05466,low,False,single_boundary_low_confidence,trusted,YATES MEADOW,YATES MEADOW SUBDIVISION PHASE II MAP III,0.219226
CFS-PARCEL-0149720477,149720477,143D024,Kannapolis,etj,City of Kannapolis,1,0.054808,0.054808,low,False,single_boundary_low_confidence,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,0.185613
CFS-PARCEL-0149827635,149827635,56410106790000,Concord,etj,City of Concord,1,0.055209,0.055209,low,False,single_boundary_low_confidence,review,NEW GILEAD,EVELYN PARK/COLD WATER HILLS,7.161633
CFS-PARCEL-0149827636,149827636,56410106790000,Concord,etj,City of Concord,1,0.055209,0.055209,low,False,single_boundary_low_confidence,review,NEW GILEAD,EVELYN PARK/COLD WATER HILLS,7.161633
CFS-PARCEL-0149815940,149815940,56239336910000,Concord,etj,City of Concord,1,0.055369,0.055369,low,False,single_boundary_low_confidence,review,DALE EARNHARDT BLVD,,7.602473
CFS-PARCEL-0149826528,149826528,56615043560000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.05542,0.05542,low,False,single_boundary_low_confidence,review,ST JOHNS CHURCH,,8.645386
CFS-PARCEL-0149751273,149751273,55089122480000,Harrisburg,etj,Town of Harrisburg,1,0.055787,0.055787,low,False,single_boundary_low_confidence,trusted,MERIDIAN,MERIDIAN SUBDIVISION MAP 1,4.297274
CFS-PARCEL-0149723914,149723914,151 0030000001,Kannapolis,etj,City of Kannapolis,1,0.056152,0.056152,low,False,single_boundary_low_confidence,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,0.863141
CFS-PARCEL-0149824955,149824955,56607528600000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.056623,0.056623,low,False,single_boundary_low_confidence,review,MT PLEASANT COMMERCIAL,,0.896982
CFS-PARCEL-0149750739,149750739,55084052250000,Harrisburg,etj,Town of Harrisburg,1,0.059662,0.059662,low,False,single_boundary_low_confidence,trusted,ROCKY RIVER CROSSING,ROCKY RIVER CROSSING,0.428613
CFS-PARCEL-0149827325,149827325,56401438970000,Concord,etj,City of Concord,1,0.061388,0.061388,low,False,single_boundary_low_confidence,review,LAKE LYNN LODGE,,14.02182
