official_parcel_id,objectid_1,pin14,parcel_quality_status,nbh_name,subdiv_name,zoning_jurisdiction_name,planning_jurisdiction_name,planning_boundary_type,dominant_zoning_code_raw,dominant_zoning_general_normalized,dominant_zoning_label_normalized,zoning_overlap_count,zoning_jurisdiction_overlap_count,dominant_overlap_pct,total_zoning_overlap_pct,second_zoning_jurisdiction_name,second_zoning_code_raw,second_overlap_pct,top_two_overlap_pct_gap,zoning_assignment_confidence,zoning_join_status,has_multiple_zoning,has_multiple_zoning_jurisdictions,tiny_sliver_overlap_count,parcel_area_acres_calc
CFS-PARCEL-0149797970,149797970,56133234310000,trusted,MIDWAY WEST,INTEGRITY INVESTMENTS,Kannapolis,,,R4,residential,R4,2,1,0.634393,0.985708,Kannapolis,R4,0.351315,0.283078,low,multi_zone_low_confidence,True,False,0,0.286345
CFS-PARCEL-0149737853,149737853,46813730460000,trusted,MOSS CREEK AREA 1,MOSS CREEK,Concord,,,PUD,unknown,PUD,2,1,0.634556,1.0,Concord,RM-2-CU,0.365444,0.269113,low,multi_zone_low_confidence,True,False,0,0.133186
CFS-PARCEL-0149789586,149789586,56002778260000,trusted,GEORGE LILES PARKWAY,POPLAR CROSSING PH 1 MAP 1,Concord,,,O-I,unknown,O-I,2,1,0.635293,1.0,Concord,C-2,0.364707,0.270585,low,multi_zone_low_confidence,True,False,0,8.157812
CFS-PARCEL-0149786464,149786464,56025931310000,trusted,KELLSWATER BRIDGE,VILLAGE AT KELLSWATER,Kannapolis,,,PD-TND,unknown,PD-TND,2,1,0.635421,1.0,Kannapolis,PD-TND,0.364579,0.270842,low,multi_zone_low_confidence,True,False,0,0.304485
CFS-PARCEL-0149722119,149722119,140 194,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,Kannapolis,etj,R4,residential,R4,1,1,0.635668,0.635668,,,,,low,single_zone_low_confidence,False,False,0,1.513496
CFS-PARCEL-0149731781,149731781,46717404330000,trusted,BROOKVUE,BROOKVUE PH 2 MAP 1,Concord,,,RM-2-CD,residential,RM-2-CD,3,1,0.636004,1.0,Concord,RM-2-CU,0.294842,0.341162,low,multi_zone_low_confidence,True,False,0,0.16118
CFS-PARCEL-0149758945,149758945,55196068140000,review,STOUGH ROAD,,Cabarrus County / Unincorporated,,,OI,office,OI,9,2,0.636738,1.0,Cabarrus County / Unincorporated,LI,0.362339,0.274399,low,multi_jurisdiction_low_confidence,True,True,7,232.10531
CFS-PARCEL-0149772532,149772532,55396276090000,trusted,PARK PLACE,PARK PLACE,Concord,,,R-CO,residential,R-CO,2,1,0.637225,1.0,Concord,RM-2,0.362775,0.27445,low,multi_zone_low_confidence,True,False,0,0.088288
CFS-PARCEL-0149734424,149734424,46737629640000,trusted,DEWEESE,WESTERN CABARRUS WAATER IMPROVEMENTS,Cabarrus County / Unincorporated,,,AO,agricultural,AO,2,2,0.637432,1.0,Kannapolis,O-I,0.363159,0.274273,low,multi_jurisdiction_low_confidence,True,True,0,0.017154
CFS-PARCEL-0149777189,149777189,55342281740000,trusted,BETHEL ELEMENTARY SCHOOL,WYNDHAM FOREST,Midland,,,SFR,unknown,SFR,4,2,0.637519,1.0,Midland,SFR,0.361642,0.275877,low,multi_jurisdiction_low_confidence,True,True,2,1.80179
CFS-PARCEL-0149810982,149810982,56221975030000,trusted,LAKE CONCORD RD,BM REALTY INVESTMENTS LLC,Kannapolis,,,R8-CZ,residential,R8-CZ,2,1,0.637906,1.0,Kannapolis,GC,0.362094,0.275811,low,multi_zone_low_confidence,True,False,0,0.126363
CFS-PARCEL-0149755759,149755759,55072590130000,review,HARRISBURG,,Harrisburg,Harrisburg,etj,OI,office,OI,3,1,0.638012,0.999999,Harrisburg,EC,0.361742,0.27627,low,multi_zone_low_confidence,True,False,1,5.887687
CFS-PARCEL-0149799491,149799491,56136141260000,trusted,NORTH 29A,DIVISION OF CORA E. MILLS PROP.,Kannapolis,,,GC,commercial,GC,5,1,0.638218,0.999993,Kannapolis,GC,0.293401,0.344817,low,multi_zone_low_confidence,True,False,2,1.360159
CFS-PARCEL-0149819188,149819188,56310655830000,review,OVERBROOK,,Concord,Concord,etj,RM-1,residential,RM-1,2,1,0.638352,0.999999,Concord,RM-1,0.361647,0.276705,low,multi_zone_low_confidence,True,False,0,1.473287
CFS-PARCEL-0149819189,149819189,56310655830000,review,OVERBROOK,,Concord,Concord,etj,RM-1,residential,RM-1,2,1,0.638352,0.999999,Concord,RM-1,0.361647,0.276705,low,multi_zone_low_confidence,True,False,0,1.473287
CFS-PARCEL-0149782106,149782106,56002676050000,review,GEORGE LILES PARKWAY,,Concord,,,C-1,unknown,C-1,4,1,0.638843,1.0,Concord,I-1,0.361138,0.277705,low,multi_zone_low_confidence,True,False,2,9.118785
CFS-PARCEL-0149781836,149781836,56003687430000,trusted,GEORGE LILES PARKWAY,LEGACY CONCORD,Concord,,,C-1,unknown,C-1,5,1,0.638874,1.0,Concord,RC,0.337326,0.301548,low,multi_zone_low_confidence,True,False,2,45.040306
CFS-PARCEL-0149776154,149776154,55497486050000,trusted,FAGGARTS EAST,J.Q. COLLINS PROPERTY,Cabarrus County / Unincorporated,,,CR,residential,CR,2,1,0.638877,0.994245,Cabarrus County / Unincorporated,AO,0.355368,0.283508,low,multi_zone_low_confidence,True,False,0,5.882252
CFS-PARCEL-0149772033,149772033,55395336250000,review,CENTRAL CABARRUS HIGH SCHOOL,,Concord,Concord,etj,RM-1,residential,RM-1,3,2,0.638917,0.999697,Cabarrus County / Unincorporated,MDR,0.36078,0.278136,low,multi_jurisdiction_low_confidence,True,True,1,0.234916
CFS-PARCEL-0149724260,149724260,159 201,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,R8,residential,R8,2,1,0.639343,0.999999,Kannapolis,GC,0.360657,0.278686,low,multi_zone_low_confidence,True,False,0,2.982461
CFS-PARCEL-0149722295,149722295,155 164,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,R8,residential,R8,1,1,0.639646,0.639646,,,,,low,single_zone_low_confidence,False,False,0,0.230882
CFS-PARCEL-0149727603,149727603,45996599860000,trusted,RIVERWALK,THE POINTE AT RIVER WALK PHASE 1,Concord,,,RV,residential,RV,2,1,0.640711,1.0,Concord,RC,0.359289,0.281422,low,multi_zone_low_confidence,True,False,0,0.281213
CFS-PARCEL-0149782607,149782607,55444995460000,trusted,HWY 24 / 27,DEBBIE & PAUL LANGE,Midland,,,SFR,unknown,SFR,2,1,0.641354,1.0,Midland,C24/27,0.359218,0.282136,low,multi_zone_low_confidence,True,False,0,2.570979
CFS-PARCEL-0149826118,149826118,56306227040000,trusted,EASTCLIFF,ARLINGTON AVENUE SE (REVISED),Concord,,,RM-1,residential,RM-1,2,1,0.641525,1.0,Concord,RV,0.358475,0.283051,low,multi_zone_low_confidence,True,False,0,0.356486
CFS-PARCEL-0149805675,149805675,56207633280000,review,SOUTH CORBAN AVE,,Concord,,,RC,unknown,RC,2,1,0.641567,1.0,Concord,O-I,0.358433,0.283134,low,multi_zone_low_confidence,True,False,0,0.205685
CFS-PARCEL-0149726262,149726262,45894378180000,trusted,CONCORD MILLS,CAROLINA LILY,Concord,,,RC-CD,unknown,RC-CD,4,2,0.641823,1.0,Concord,RC-CD,0.357738,0.284085,low,multi_jurisdiction_low_confidence,True,True,1,7.733154
CFS-PARCEL-0149802036,149802036,56143108460000,review,NCRC/KANNAPOLIS DOWNTOWN,NO SUBDIVISION,Kannapolis,,,R8,residential,R8,2,1,0.64185,0.999998,Kannapolis,MU-N,0.358148,0.283703,low,multi_zone_low_confidence,True,False,0,1.288585
CFS-PARCEL-0149725455,149725455,162 099,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,GC,commercial,GC,2,1,0.642897,0.999998,Kannapolis,R8,0.3571,0.285797,low,multi_zone_low_confidence,True,False,0,0.464268
CFS-PARCEL-0149784342,149784342,56016510650000,trusted,INTERNATIONAL BUSINESS PARK,INTERNATIONAL BUSINESS PARK AT CONCORD PH II,Concord,,,I-1,unknown,I-1,2,1,0.643979,1.0,Concord,I-2,0.356021,0.287958,low,multi_zone_low_confidence,True,False,0,6.859931
CFS-PARCEL-0149798409,149798409,56133978690000,trusted,NCRC/KANNAPOLIS DOWNTOWN,KANNAPOLIS SUBDIVISION SW SEC 5,Kannapolis,,,MU-N,mixed_use,MU-N,4,1,0.64459,1.0,Kannapolis,R8,0.3554,0.289191,low,multi_zone_low_confidence,True,False,2,0.785015
CFS-PARCEL-0149773534,149773534,55448958960000,trusted,HWY 24 / 27,RACHEL NANCE ESTATE,Cabarrus County / Unincorporated,,,LC,commercial,LC,3,2,0.646316,0.999937,Cabarrus County / Unincorporated,LDR,0.338621,0.307696,low,multi_jurisdiction_low_confidence,True,True,0,5.095623
CFS-PARCEL-0149754577,149754577,55170761640000,trusted,DAVIS CREEK,DAVIS CREEK SUBDIVISION,Harrisburg,,,CZ-RH,residential,CZ-RH,3,1,0.646524,0.997911,Harrisburg,PUD,0.333132,0.313392,low,multi_zone_low_confidence,True,False,0,0.174282
CFS-PARCEL-0149772155,149772155,55396247800000,trusted,PARK PLACE,PARK PLACE,Concord,,,R-CO,residential,R-CO,2,1,0.646747,1.0,Concord,RM-2,0.353253,0.293494,low,multi_zone_low_confidence,True,False,0,0.098762
CFS-PARCEL-0149724318,149724318,155 184,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,R8,residential,R8,1,1,0.646939,0.646939,,,,,low,single_zone_low_confidence,False,False,0,0.321602
CFS-PARCEL-0149731092,149731092,46717457840000,trusted,BROOKVUE,BROOKVUE PH 2 MAP 1,Concord,,,RM-2-CD,residential,RM-2-CD,2,1,0.647914,1.0,Concord,RM-2-CU,0.352086,0.295828,low,multi_zone_low_confidence,True,False,0,0.18405
CFS-PARCEL-0149753415,149753415,55162725050000,review,MAGNOLIA SPRINGS,NO SUBDIVISION,Harrisburg,,,RM,residential,RM,2,1,0.648028,1.0,Harrisburg,RM,0.351972,0.296057,low,multi_zone_low_confidence,True,False,0,1.990518
CFS-PARCEL-0149759709,149759709,55245893770000,review,HWY 24 / 27,,Cabarrus County / Unincorporated,,,GC,commercial,GC,4,2,0.648476,1.0,Cabarrus County / Unincorporated,LI-SU,0.351513,0.296963,low,multi_jurisdiction_low_confidence,True,True,2,0.786586
CFS-PARCEL-0149807635,149807635,56213033470000,review,NORTH CHURCH,,Concord,,,B-1,unknown,B-1,2,1,0.649677,1.0,Concord,RC,0.350323,0.299354,low,multi_zone_low_confidence,True,False,0,0.113973
CFS-PARCEL-0149741368,149741368,46910418430000,review,LAKE HOWELL WATERSHED,,Cabarrus County / Unincorporated,,,AO,agricultural,AO,2,1,0.650314,1.0,Cabarrus County / Unincorporated,CR,0.349686,0.300628,low,multi_zone_low_confidence,True,False,0,0.916422
CFS-PARCEL-0149764871,149764871,55294079690000,review,STOUGH ROAD,,Concord,,,O-I,unknown,O-I,3,1,0.650614,1.0,Concord,RE,0.349385,0.301229,low,multi_zone_low_confidence,True,False,1,40.862912
CFS-PARCEL-0149755311,149755311,55170866210000,trusted,HARRISBURG VILLAGE,HARRISBURG VILLAGE PH1 MP2,Harrisburg,,,CZ-RH,residential,CZ-RH,5,1,0.650915,1.0,Harrisburg,CZ-RH,0.332807,0.318108,low,multi_zone_low_confidence,True,False,2,11.052102
CFS-PARCEL-0149820879,149820879,56334437960000,review,CENTERGROVE,,Kannapolis,,,R4,residential,R4,2,2,0.651721,1.0,Cabarrus County / Unincorporated,LDR,0.384169,0.267552,low,multi_jurisdiction_low_confidence,True,True,0,1.359521
CFS-PARCEL-0149784403,149784403,56016570290000,trusted,INTERNATIONAL BUSINESS PARK,INTERNATIONAL BUSINESS PARK AT CONCORD PHASE II,Concord,,,I-1,unknown,I-1,2,1,0.652193,1.0,Concord,I-2,0.347807,0.304386,low,multi_zone_low_confidence,True,False,0,6.786892
CFS-PARCEL-0149820478,149820478,56331296970000,review,CENTERGROVE,,Kannapolis,,,R4,residential,R4,2,2,0.652352,0.966136,Cabarrus County / Unincorporated,AO,0.313784,0.338568,low,multi_jurisdiction_low_confidence,True,True,0,0.393676
CFS-PARCEL-0149817705,149817705,56300647030000,review,R BROWN MCALLISTER SCHOOL,,Concord,,,RM-2,residential,RM-2,2,1,0.652555,1.0,Concord,RV,0.347445,0.305111,low,multi_zone_low_confidence,True,False,0,0.705739
CFS-PARCEL-0149784472,149784472,56018506790000,review,INTERNATIONAL BUSINESS PARK,,Concord,,,RV,residential,RV,2,1,0.65345,0.999998,Concord,C-2-CD,0.346548,0.306902,low,multi_zone_low_confidence,True,False,0,0.818995
CFS-PARCEL-0149777418,149777418,55541266160000,trusted,DOWNTOWN MIDLAND,PARCEL 5554-12-4693 KELTON MCGEE,Midland,,,R/OMT,unknown,R/OMT,2,1,0.653729,1.0,Midland,R/OMT,0.346271,0.307458,low,multi_zone_low_confidence,True,False,0,0.779105
CFS-PARCEL-0149777221,149777221,55561049090000,review,REED GOLD MINE,,Midland,,,AG,agricultural,AG,2,1,0.653746,1.0,Midland,AG,0.346254,0.307491,low,multi_zone_low_confidence,True,False,0,1.759392
CFS-PARCEL-0149799509,149799509,56136048460000,review,NORTH 29A,,Kannapolis,,,R4,residential,R4,4,1,0.653767,0.999993,Kannapolis,GC,0.346063,0.307704,low,multi_zone_low_confidence,True,False,2,2.870221
CFS-PARCEL-0149784312,149784312,56015550040000,trusted,INTERNATIONAL BUSINESS PARK,INTERNATIONAL BUSINESS PARK AT CONCORD PH II,Concord,,,I-1,unknown,I-1,3,1,0.654142,1.0,Concord,I-2,0.345858,0.308283,low,multi_zone_low_confidence,True,False,1,7.168786
CFS-PARCEL-0149723111,149723111,159 077,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,R8,residential,R8,2,1,0.654762,0.999994,Kannapolis,GC,0.345232,0.30953,low,multi_zone_low_confidence,True,False,0,0.991862
CFS-PARCEL-0149795323,149795323,56126951960000,trusted,NORTH 29A,EVAN DEVELOPMENT LLC,Kannapolis,,,GC,commercial,GC,4,1,0.654875,0.825121,Kannapolis,R4,0.169832,0.485043,low,multi_zone_low_confidence,True,False,2,0.857763
CFS-PARCEL-0149819427,149819427,56310819780000,trusted,ALLISON WOODS,ALLISON WOODS,Concord,Concord,etj,RM-1,residential,RM-1,2,1,0.655414,1.0,Concord,RM-1,0.344586,0.310829,low,multi_zone_low_confidence,True,False,0,1.941762
CFS-PARCEL-0149803365,149803365,56200919160000,review,CABARRUS/MCGILL,,Concord,,,I-1,unknown,I-1,3,1,0.655573,1.0,Concord,C-2,0.344422,0.311151,low,multi_zone_low_confidence,True,False,1,0.638901
CFS-PARCEL-0149729710,149729710,46708071150000,trusted,DOMINION POINT,DOMINION POINT AT HIGHLAND CREEK,Concord,,,R-CO,residential,R-CO,1,1,0.6556,0.6556,,,,,low,single_zone_low_confidence,False,False,0,0.370535
CFS-PARCEL-0149767731,149767731,55355044550000,review,HWY 24 / 27,,Cabarrus County / Unincorporated,,,CR,residential,CR,4,2,0.656544,1.0,Cabarrus County / Unincorporated,LC,0.338444,0.3181,low,multi_jurisdiction_low_confidence,True,True,2,56.070314
CFS-PARCEL-0149755452,149755452,55174319020000,trusted,HARMONY,HARMONY PH2,Harrisburg,,,CZ-RM,residential,CZ-RM,2,1,0.657198,1.0,Harrisburg,CZ-RH,0.342802,0.314396,low,multi_zone_low_confidence,True,False,0,0.176241
CFS-PARCEL-0149802612,149802612,56147026310000,review,KANNAPOLIS MIDDLE SCHOOL,,Kannapolis,,,R8,residential,R8,5,1,0.657472,0.972053,Kannapolis,R8,0.197347,0.460125,low,multi_zone_low_confidence,True,False,0,3.185836
CFS-PARCEL-0149731288,149731288,46718540370000,trusted,BROOKVUE,BROOKVUE PH 2 MAP 2,Concord,,,RM-2-CU,residential,RM-2-CU,2,1,0.657632,1.0,Concord,RM-2-CD,0.342368,0.315265,low,multi_zone_low_confidence,True,False,0,0.18152
CFS-PARCEL-0149781637,149781637,55396286980000,trusted,PARK PLACE,PARK PLACE,Concord,,,R-CO,residential,R-CO,2,1,0.658193,1.0,Concord,RM-2,0.341807,0.316386,low,multi_zone_low_confidence,True,False,0,0.45392
CFS-PARCEL-0149775653,149775653,55478004500000,review,HWY 24 / 27,,Cabarrus County / Unincorporated,,,LI,industrial,LI,2,2,0.658927,1.0,Midland,IND,0.341073,0.317854,low,multi_jurisdiction_low_confidence,True,True,0,1.081534
CFS-PARCEL-0149819007,149819007,56304097470000,review,EASTCLIFF,,Concord,,,RC,unknown,RC,2,1,0.659879,1.0,Concord,RM-2,0.340121,0.319758,low,multi_zone_low_confidence,True,False,0,1.793069
CFS-PARCEL-0149721780,149721780,143 005,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,Kannapolis,etj,R4,residential,R4,3,1,0.660562,0.999998,Kannapolis,R4,0.177737,0.482824,low,multi_zone_low_confidence,True,False,0,7.115331
CFS-PARCEL-0149766068,149766068,55296923930000,review,HWY 601 / 49,,Concord,,,I-2,unknown,I-2,3,1,0.661105,1.0,Concord,RV,0.338894,0.322211,low,multi_zone_low_confidence,True,False,1,1.157414
CFS-PARCEL-0149816223,149816223,56240197680000,review,NORTH CANNON BLVD,,Kannapolis,,,GC,commercial,GC,1,1,0.661699,0.661699,,,,,low,single_zone_low_confidence,False,False,0,0.382915
CFS-PARCEL-0149773740,149773740,55438859600000,review,MIDLAND COMMERCIAL,,Midland,,,IND,industrial,IND,2,2,0.661741,0.99739,Cabarrus County / Unincorporated,GI,0.335649,0.326092,low,multi_jurisdiction_low_confidence,True,True,0,6.549407
CFS-PARCEL-0149721709,149721709,142 109,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,R8,residential,R8,7,1,0.662024,0.999929,Kannapolis,R4,0.323256,0.338767,low,multi_zone_low_confidence,True,False,4,33.145208
CFS-PARCEL-0149782680,149782680,56004923960000,review,GEORGE LILES PARKWAY,,Concord,,,C-2,unknown,C-2,2,1,0.663003,0.999999,Concord,C-1,0.336996,0.326007,low,multi_zone_low_confidence,True,False,0,1.443106
CFS-PARCEL-0149724657,149724657,158B026,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,R4,residential,R4,1,1,0.663109,0.663109,,,,,low,single_zone_low_confidence,False,False,0,0.249142
CFS-PARCEL-0149724123,149724123,158B056,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,R4,residential,R4,2,1,0.663144,0.814046,Kannapolis,R4,0.150902,0.512242,low,multi_zone_low_confidence,True,False,0,0.43724
CFS-PARCEL-0149772105,149772105,55394963240000,trusted,HWY 601 / 49,"DAVISCO, INC PROPERTY",Concord,,,I-1,unknown,I-1,4,1,0.663158,1.0,Concord,C-2,0.336807,0.326351,low,multi_zone_low_confidence,True,False,2,35.841525
CFS-PARCEL-0149786735,149786735,56027738290000,trusted,KELLSWATER BRIDGE,VILLAGE OF KELLSWATER BRIDGE PH 2A,Kannapolis,,,PD-TND,unknown,PD-TND,2,1,0.663422,1.0,Kannapolis,PD-TND,0.336578,0.326844,low,multi_zone_low_confidence,True,False,0,0.28346
CFS-PARCEL-0149728580,149728580,45999746690000,trusted,QUAIL HOLLOW,QUAIL HOLLOW,Concord,,,RM-2,residential,RM-2,2,1,0.663616,1.0,Concord,RL,0.336384,0.327231,low,multi_zone_low_confidence,True,False,0,1.225093
CFS-PARCEL-0149776801,149776801,55552750190000,review,REED GOLD MINE,,Midland,,,AG,agricultural,AG,2,1,0.663652,1.0,Midland,AG,0.336348,0.327303,low,multi_zone_low_confidence,True,False,0,1.771242
CFS-PARCEL-0149763952,149763952,55286927400000,review,HWY 601 / 49,,Cabarrus County / Unincorporated,,,LC,commercial,LC,2,1,0.66372,1.0,Cabarrus County / Unincorporated,LDR,0.336281,0.327438,low,multi_zone_low_confidence,True,False,0,0.520875
CFS-PARCEL-0149774645,149774645,55448761110000,trusted,FOX CREEK,FOX CREEK PH4,Midland,,,SFR,unknown,SFR,2,1,0.663988,1.0,Midland,SFR,0.356535,0.307452,low,multi_zone_low_confidence,True,False,0,0.14306
CFS-PARCEL-0149777232,149777232,55344936770000,review,FLOWES STORE EAST,,Midland,,,AG,agricultural,AG,2,2,0.66508,1.0,Cabarrus County / Unincorporated,LC,0.33492,0.33016,low,multi_jurisdiction_low_confidence,True,True,0,0.487446
CFS-PARCEL-0149729761,149729761,162 048,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,GC,commercial,GC,2,1,0.666436,0.999999,Kannapolis,R8,0.333563,0.332873,low,multi_zone_low_confidence,True,False,0,1.391244
CFS-PARCEL-0149721672,149721672,152 209,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,R8,residential,R8,1,1,0.666737,0.666737,,,,,low,single_zone_low_confidence,False,False,0,0.260674
CFS-PARCEL-0149777728,149777728,55556380420000,review,HWY 24 / 27,,Midland,,,SFR,unknown,SFR,5,2,0.667168,1.0,Midland,C24/27,0.331555,0.335613,low,multi_jurisdiction_low_confidence,True,True,3,85.815012
CFS-PARCEL-0149751645,149751645,55090987380000,trusted,FREEDOM ACRES,5807 MONTICELLO DR NW,Concord,,,RL,residential,RL,3,1,0.668464,0.999999,Concord,O-I-CD,0.331535,0.336929,low,multi_zone_low_confidence,True,False,1,0.563935
CFS-PARCEL-0149827635,149827635,56410106790000,review,NEW GILEAD,EVELYN PARK/COLD WATER HILLS,Cabarrus County / Unincorporated,Concord,etj,LDR,residential,LDR,3,2,0.668866,0.995165,Cabarrus County / Unincorporated,AO,0.27109,0.397775,low,multi_jurisdiction_low_confidence,True,True,0,7.161633
CFS-PARCEL-0149827636,149827636,56410106790000,review,NEW GILEAD,EVELYN PARK/COLD WATER HILLS,Cabarrus County / Unincorporated,Concord,etj,LDR,residential,LDR,3,2,0.668866,0.995165,Cabarrus County / Unincorporated,AO,0.27109,0.397775,low,multi_jurisdiction_low_confidence,True,True,0,7.161633
CFS-PARCEL-0149819109,149819109,56304124480000,review,EASTCLIFF,,Concord,,,RM-2,residential,RM-2,2,1,0.669037,1.0,Concord,RV,0.330963,0.338073,low,multi_zone_low_confidence,True,False,0,0.560686
CFS-PARCEL-0149792601,149792601,56116274540000,trusted,RED HILL,RED HILL,Concord,,,RV-CD,residential,RV-CD,3,1,0.669252,1.0,Concord,RM-2,0.309273,0.359979,low,multi_zone_low_confidence,True,False,0,24.303554
CFS-PARCEL-0149728929,149728929,159 074,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,GC,commercial,GC,2,1,0.670042,0.999988,Kannapolis,R8,0.329947,0.340095,low,multi_zone_low_confidence,True,False,0,0.324895
CFS-PARCEL-0149786930,149786930,55670355300000,review,MIAMI CHURCH RD,RECOMB PLAT FOR S & F PROPERTIES & INVESTMENTS LLC,Cabarrus County / Unincorporated,,,AO,agricultural,AO,2,1,0.670516,0.999998,Cabarrus County / Unincorporated,LI-SU,0.329483,0.341033,low,multi_zone_low_confidence,True,False,0,1.100801
CFS-PARCEL-0149755133,149755133,55172470530000,trusted,HARRISBURG SOUTH,108.768AC - STALLINGS RD,Harrisburg,Harrisburg,etj,RL,residential,RL,5,1,0.670753,0.999235,Harrisburg,RE,0.327988,0.342765,low,multi_zone_low_confidence,True,False,3,26.345649
CFS-PARCEL-0149822755,149822755,56239393610000,review,DALE EARNHARDT BLVD,,Kannapolis,,,R4,residential,R4,2,2,0.671204,1.0,Cabarrus County / Unincorporated,LDR,0.331301,0.339903,low,multi_jurisdiction_low_confidence,True,True,0,3.929813
CFS-PARCEL-0149761314,149761314,55264710150000,trusted,ROBINSON CHURCH RD SOUTH,JOE & LINDA HARRIS,Harrisburg,,,RE,residential,RE,2,2,0.671253,1.0,Cabarrus County / Unincorporated,CR,0.328765,0.342488,low,multi_jurisdiction_low_confidence,True,True,0,7.15002
CFS-PARCEL-0149798556,149798556,56134979350000,review,NCRC/KANNAPOLIS DOWNTOWN,KANNAPOLIS,Kannapolis,,,CC,commercial,CC,2,1,0.671281,0.937439,Kannapolis,CC,0.266158,0.405123,low,multi_zone_low_confidence,True,False,0,2.77989
CFS-PARCEL-0149798588,149798588,56134979350000,review,NCRC/KANNAPOLIS DOWNTOWN,KANNAPOLIS,Kannapolis,,,CC,commercial,CC,2,1,0.671281,0.937439,Kannapolis,CC,0.266158,0.405123,low,multi_zone_low_confidence,True,False,0,2.77989
CFS-PARCEL-0149812213,149812213,56227420830000,trusted,BRIDLEWOOD PLACE,PARTRIDGE BLUFF& LT REAR,Concord,Concord,etj,RM-1,residential,RM-1,3,1,0.671436,1.0,Concord,RV,0.328562,0.342874,low,multi_zone_low_confidence,True,False,1,2.32803
CFS-PARCEL-0149725182,149725182,158B019,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,R4,residential,R4,1,1,0.671743,0.671743,,,,,low,single_zone_low_confidence,False,False,0,0.249712
CFS-PARCEL-0149730663,149730663,46716369710000,review,POPLAR TENT WEST,,Cabarrus County / Unincorporated,,,LDR,residential,LDR,2,2,0.671926,0.671927,Concord,RV,1e-06,0.671925,low,multi_jurisdiction_low_confidence,True,True,1,0.862615
CFS-PARCEL-0149817884,149817884,56301434370000,review,SOUTH HISTORIC CONCORD,,Concord,,,RM-2,residential,RM-2,2,1,0.671937,1.0,Concord,RC,0.328063,0.343873,low,multi_zone_low_confidence,True,False,0,0.366224
