official_parcel_id,objectid_1,pin14,dominant_zoning_code,dominant_zoning_general,dominant_zoning_label,zoning_overlap_count,dominant_overlap_pct,total_zoning_overlap_pct,zoning_assignment_confidence,has_multiple_zoning,zoning_join_status,parcel_quality_status,parcel_area_acres_calc
CFS-PARCEL-0149758903,149758903,55196211840000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.231419
CFS-PARCEL-0149759009,149759009,55197119480000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.289599
CFS-PARCEL-0149759059,149759059,55197149420000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.380229
CFS-PARCEL-0149759076,149759076,55197187190000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.354041
CFS-PARCEL-0149759114,149759114,55197139630000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.316075
CFS-PARCEL-0149759209,149759209,55197197360000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.276939
CFS-PARCEL-0149759211,149759211,55197200010000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.302988
CFS-PARCEL-0149759641,149759641,55198117270000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,1.243331
CFS-PARCEL-0149759856,149759856,55248739280000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,24.524217
CFS-PARCEL-0149760659,149760659,55260907290000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,0.222892
CFS-PARCEL-0149760660,149760660,55260907290000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,0.222892
CFS-PARCEL-0149760930,149760930,55262958530000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,review,2.303821
CFS-PARCEL-0149760978,149760978,55160856960000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.494341
CFS-PARCEL-0149761083,149761083,55163566480000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.245192
CFS-PARCEL-0149761654,149761654,55271262350000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,2.099383
CFS-PARCEL-0149762202,149762202,55273558310000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,12.258026
CFS-PARCEL-0149762363,149762363,55274948180000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.206728
CFS-PARCEL-0149762369,149762369,55275377830000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,10.190775
CFS-PARCEL-0149763070,149763070,55284570690000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.249006
CFS-PARCEL-0149763443,149763443,55287718300000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.938801
CFS-PARCEL-0149763514,149763514,55284379790000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.717491
CFS-PARCEL-0149763566,149763566,55284488780000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.546595
CFS-PARCEL-0149763567,149763567,55284489690000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.498274
CFS-PARCEL-0149763908,149763908,55286751480000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.417685
CFS-PARCEL-0149763987,149763987,55284487970000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.519369
CFS-PARCEL-0149764044,149764044,55284469960000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.315447
CFS-PARCEL-0149764142,149764142,55288659570000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.225513
CFS-PARCEL-0149764146,149764146,55288744740000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,0.325251
CFS-PARCEL-0149764542,149764542,55288639440000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.577204
CFS-PARCEL-0149764635,149764635,55289716310000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.065934
CFS-PARCEL-0149766333,149766333,55180617170000,MDR,RESIDENTIAL,MDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.392026
CFS-PARCEL-0149766410,149766410,55297507250000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.255966
CFS-PARCEL-0149766592,149766592,55182664030000,MDR,RESIDENTIAL,MDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.383062
CFS-PARCEL-0149766643,149766643,55335765100000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,1.592166
CFS-PARCEL-0149766656,149766656,55330939490000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.719975
CFS-PARCEL-0149766691,149766691,55330917660000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.713653
CFS-PARCEL-0149766731,149766731,55340752640000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,4.167051
CFS-PARCEL-0149766769,149766769,55341744120000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,review,3.166697
CFS-PARCEL-0149766780,149766780,55340960990000,LI,INDUSTRIAL,LI,1,0.0,0.0,low,False,single_zone_low_confidence,review,0.724263
CFS-PARCEL-0149766781,149766781,55341029210000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,review,4.509484
CFS-PARCEL-0149766794,149766794,55342815070000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,review,0.973136
CFS-PARCEL-0149766809,149766809,55340708980000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,12.471565
CFS-PARCEL-0149766928,149766928,55341491760000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.591934
CFS-PARCEL-0149766950,149766950,55345359350000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,8.397144
CFS-PARCEL-0149766951,149766951,55345384790000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,11.695038
CFS-PARCEL-0149766952,149766952,55345482710000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,2.416831
CFS-PARCEL-0149766967,149766967,55342468830000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.992484
CFS-PARCEL-0149766971,149766971,55299656340000,GI,INDUSTRIAL,GI,1,0.0,0.0,low,False,single_zone_low_confidence,review,26.978833
CFS-PARCEL-0149766973,149766973,55330953770000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.573751
CFS-PARCEL-0149766994,149766994,55342970070000,LC,COMMERCIAL,LC,1,0.0,0.0,low,False,single_zone_low_confidence,review,0.737979
CFS-PARCEL-0149767001,149767001,55333857990000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,review,3.057164
CFS-PARCEL-0149767013,149767013,55349222350000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,review,1.36772
CFS-PARCEL-0149767027,149767027,55343422200000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,review,4.398638
CFS-PARCEL-0149767034,149767034,55334855400000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,review,18.18366
CFS-PARCEL-0149767132,149767132,55347887390000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,review,0.834353
CFS-PARCEL-0149767304,149767304,55343272160000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,review,1.890062
CFS-PARCEL-0149767356,149767356,55344066180000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,review,2.59332
CFS-PARCEL-0149767357,149767357,55344097970000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,review,1.894288
CFS-PARCEL-0149767528,149767528,55332850960000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,review,13.110237
CFS-PARCEL-0149767543,149767543,55335799580000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,1.813818
CFS-PARCEL-0149767544,149767544,55335833890000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,review,14.157702
CFS-PARCEL-0149767570,149767570,55340607210000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,14.38333
CFS-PARCEL-0149767620,149767620,55337811090000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,1.497654
CFS-PARCEL-0149767628,149767628,55341966640000,LC,COMMERCIAL,LC,1,0.0,0.0,low,False,single_zone_low_confidence,review,0.701518
CFS-PARCEL-0149767629,149767629,55341966640000,LC,COMMERCIAL,LC,1,0.0,0.0,low,False,single_zone_low_confidence,review,0.701518
CFS-PARCEL-0149767674,149767674,55346926150000,LC,COMMERCIAL,LC,1,0.0,0.0,low,False,single_zone_low_confidence,review,5.212808
CFS-PARCEL-0149767695,149767695,55349205810000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,review,2.41318
CFS-PARCEL-0149767724,149767724,55348228240000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,review,2.304631
CFS-PARCEL-0149768157,149768157,55380629210000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.574449
CFS-PARCEL-0149768284,149768284,55196231310000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.222892
CFS-PARCEL-0149768546,149768546,55197159230000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.393727
CFS-PARCEL-0149768549,149768549,55197200700000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.3026
CFS-PARCEL-0149768734,149768734,55380717360000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,1.101376
CFS-PARCEL-0149768849,149768849,55378854560000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,9.977325
CFS-PARCEL-0149769104,149769104,55248920690000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,4.479288
CFS-PARCEL-0149769126,149769126,55380616390000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.508605
CFS-PARCEL-0149770306,149770306,55383761600000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,1.037403
CFS-PARCEL-0149770310,149770310,55271272910000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,2.134612
CFS-PARCEL-0149770341,149770341,55385139760000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.492523
CFS-PARCEL-0149770981,149770981,55274938290000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.304799
CFS-PARCEL-0149771261,149771261,55392073830000,MDR,RESIDENTIAL,MDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.823645
CFS-PARCEL-0149771337,149771337,55393006220000,MDR,RESIDENTIAL,MDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.173255
CFS-PARCEL-0149771368,149771368,55393099060000,MDR,RESIDENTIAL,MDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.482549
CFS-PARCEL-0149771429,149771429,55393076460000,MDR,RESIDENTIAL,MDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.161167
CFS-PARCEL-0149771434,149771434,55393130430000,MDR,RESIDENTIAL,MDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.148992
CFS-PARCEL-0149771459,149771459,55275318070000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,15.311737
CFS-PARCEL-0149771668,149771668,55393086540000,MDR,RESIDENTIAL,MDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.650164
CFS-PARCEL-0149771786,149771786,55393223530000,MDR,RESIDENTIAL,MDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,26.295767
CFS-PARCEL-0149771838,149771838,55394015810000,MDR,RESIDENTIAL,MDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,2.124964
CFS-PARCEL-0149772221,149772221,55395345740000,MDR,RESIDENTIAL,MDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.417084
CFS-PARCEL-0149772545,149772545,55424929100000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,4.98805
CFS-PARCEL-0149773108,149773108,55445053470000,MDR,RESIDENTIAL,MDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,1.242354
CFS-PARCEL-0149773222,149773222,55434001270000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,4.795628
CFS-PARCEL-0149773281,149773281,55435434920000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,2.959288
CFS-PARCEL-0149773386,149773386,55445398010000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.728172
CFS-PARCEL-0149773525,149773525,55447375190000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,review,13.151632
CFS-PARCEL-0149773565,149773565,55447375190000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,review,13.151632
CFS-PARCEL-0149773715,149773715,55447966960000,LC,COMMERCIAL,LC,1,0.0,0.0,low,False,single_zone_low_confidence,review,4.778681
CFS-PARCEL-0149773845,149773845,55444096090000,GI,INDUSTRIAL,GI,1,0.0,0.0,low,False,single_zone_low_confidence,review,10.190723
CFS-PARCEL-0149774062,149774062,55444178770000,GI,INDUSTRIAL,GI,1,0.0,0.0,low,False,single_zone_low_confidence,review,4.645842
CFS-PARCEL-0149774263,149774263,55447451040000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,review,3.091092
CFS-PARCEL-0149774642,149774642,55457162610000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,5.194258
CFS-PARCEL-0149774694,149774694,55467870510000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,review,21.688142
CFS-PARCEL-0149774972,149774972,55456027710000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,1.05253
CFS-PARCEL-0149774974,149774974,55456084010000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,5.041517
CFS-PARCEL-0149775050,149775050,55457054720000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,5.026142
CFS-PARCEL-0149775179,149775179,55456387440000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,2.2733
CFS-PARCEL-0149775251,149775251,55456364650000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,2.663528
CFS-PARCEL-0149775262,149775262,55455087800000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,10.579497
CFS-PARCEL-0149775302,149775302,55457041930000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,4.741461
CFS-PARCEL-0149775303,149775303,55457067170000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,5.135945
CFS-PARCEL-0149775304,149775304,55457176110000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,3.217227
CFS-PARCEL-0149776136,149776136,55494930550000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.364894
CFS-PARCEL-0149776261,149776261,55494940690000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.366623
CFS-PARCEL-0149776319,149776319,55531915470000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.744261
CFS-PARCEL-0149776350,149776350,55298689860000,GI,INDUSTRIAL,GI,1,0.0,0.0,low,False,single_zone_low_confidence,review,15.100396
CFS-PARCEL-0149776383,149776383,55541239850000,HDR,RESIDENTIAL,HDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,5.047311
CFS-PARCEL-0149776384,149776384,55541414020000,HDR,RESIDENTIAL,HDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,11.43575
CFS-PARCEL-0149776570,149776570,55494831640000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.382413
CFS-PARCEL-0149776628,149776628,55520518500000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,review,0.255449
CFS-PARCEL-0149776634,149776634,55331925350000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,2.759634
CFS-PARCEL-0149776635,149776635,55333946050000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,review,2.390624
CFS-PARCEL-0149776653,149776653,55530995850000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.860112
CFS-PARCEL-0149776678,149776678,55531878530000,HDR,RESIDENTIAL,HDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,1.425944
CFS-PARCEL-0149776681,149776681,55531905670000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.936713
CFS-PARCEL-0149776721,149776721,55533858240000,HDR,RESIDENTIAL,HDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,27.556176
CFS-PARCEL-0149776763,149776763,55541351920000,HDR,RESIDENTIAL,HDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,0.194226
CFS-PARCEL-0149776893,149776893,55541653990000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,review,4.243208
CFS-PARCEL-0149776901,149776901,55545983650000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,1.557949
CFS-PARCEL-0149777019,149777019,55551769790000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,4.746812
CFS-PARCEL-0149777148,149777148,55494841450000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.405958
CFS-PARCEL-0149777163,149777163,55494851870000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.218049
CFS-PARCEL-0149777228,149777228,55344023710000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,review,0.875484
CFS-PARCEL-0149777281,149777281,55531925540000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,1.376158
CFS-PARCEL-0149777317,149777317,55540383820000,HDR,RESIDENTIAL,HDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,6.920298
CFS-PARCEL-0149777730,149777730,55557043850000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,3.665181
CFS-PARCEL-0149777781,149777781,55557021670000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,1.597925
CFS-PARCEL-0149778213,149778213,55596915610000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,review,3.563638
CFS-PARCEL-0149778365,149778365,55653040690000,AO,AGRICULTURAL,AO,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.363481
CFS-PARCEL-0149778386,149778386,55653367490000,AO,AGRICULTURAL,AO,1,0.0,0.0,low,False,single_zone_low_confidence,review,39.064351
CFS-PARCEL-0149779972,149779972,55697877990000,CR,RESIDENTIAL,CR,1,0.0,0.0,low,False,single_zone_low_confidence,review,12.883433
CFS-PARCEL-0149780271,149780271,55761691150000,AO,AGRICULTURAL,AO,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.166236
CFS-PARCEL-0149780470,149780470,55761663960000,AO,AGRICULTURAL,AO,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.15028
CFS-PARCEL-0149781060,149781060,55393161030000,MDR,RESIDENTIAL,MDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,0.14926
CFS-PARCEL-0149781061,149781061,55393161030000,MDR,RESIDENTIAL,MDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,0.14926
CFS-PARCEL-0149781723,149781723,55398192150000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,7.099902
CFS-PARCEL-0149782730,149782730,55447414580000,OI,OFFICE,OI,1,0.0,0.0,low,False,single_zone_low_confidence,review,22.83702
CFS-PARCEL-0149784940,149784940,55494810960000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.426549
CFS-PARCEL-0149784941,149784941,55494851190000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.421614
CFS-PARCEL-0149787092,149787092,56034742890000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.297335
CFS-PARCEL-0149787760,149787760,56038958250000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,14.587957
CFS-PARCEL-0149788471,149788471,56048062570000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.44258
CFS-PARCEL-0149788572,149788572,56048072860000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.4445
CFS-PARCEL-0149788630,149788630,56049180200000,LI,INDUSTRIAL,LI,1,0.0,0.0,low,False,single_zone_low_confidence,review,12.648145
CFS-PARCEL-0149801581,149801581,56140224470000,LI,INDUSTRIAL,LI,1,0.0,0.0,low,False,single_zone_low_confidence,review,0.686141
CFS-PARCEL-0149811558,149811558,56223512590000,MDR,RESIDENTIAL,MDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,0.260129
CFS-PARCEL-0149814291,149814291,56234380550000,MDR,RESIDENTIAL,MDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,1.034491
CFS-PARCEL-0149814486,149814486,56235505190000,MDR,RESIDENTIAL,MDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,0.484468
CFS-PARCEL-0149814960,149814960,56237137520000,MDR,RESIDENTIAL,MDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,72.782036
CFS-PARCEL-0149815711,149815711,56237171270000,MDR,RESIDENTIAL,MDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,2.24929
CFS-PARCEL-0149820507,149820507,56332374760000,AO,AGRICULTURAL,AO,1,0.0,0.0,low,False,single_zone_low_confidence,review,0.771042
CFS-PARCEL-0149821027,149821027,56336685560000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,review,8.388347
CFS-PARCEL-0149821186,149821186,56339932810000,LDR,RESIDENTIAL,LDR,1,0.0,0.0,low,False,single_zone_low_confidence,trusted,0.698196
